pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
rw 05,edge-list,485986,struct-edge-list,496638,vertex-pull,1705630,vertex-pull-nodiv,904574,vertex-pull-warp,2736020,vertex-pull-warp-nodiv,1890060,vertex-push,569973,vertex-push-warp,1973110
,,,,,,,,,,,,,,,,
slashdot-zoo.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,2704560,struct-edge-list,2737270,vertex-pull,64035300,vertex-pull-nodiv,26398300,vertex-pull-warp,17046700,vertex-pull-warp-nodiv,13321400,vertex-push,7576640,vertex-push-warp,14030700
ff 50,edge-list,1378240,struct-edge-list,1412220,vertex-pull,17067800,vertex-pull-nodiv,7272360,vertex-pull-warp,10247500,vertex-pull-warp-nodiv,6747910,vertex-push,5068920,vertex-push-warp,7569080
ff 30,edge-list,885303,struct-edge-list,876201,vertex-pull,6224580,vertex-pull-nodiv,2760190,vertex-pull-warp,5357920,vertex-pull-warp-nodiv,3678600,vertex-push,4818640,vertex-push-warp,4704460
ff 15,edge-list,565869,struct-edge-list,560723,vertex-pull,4889840,vertex-pull-nodiv,2135900,vertex-pull-warp,3599050,vertex-pull-warp-nodiv,2509900,vertex-push,4483030,vertex-push-warp,3222810
ff 05,edge-list,493180,struct-edge-list,519396,vertex-pull,1117530,vertex-pull-nodiv,753297,vertex-pull-warp,2844700,vertex-pull-warp-nodiv,2030420,vertex-push,4427580,vertex-push-warp,2319310
re 50,edge-list,1085940,struct-edge-list,1131070,vertex-pull,12612200,vertex-pull-nodiv,5537040,vertex-pull-warp,8228000,vertex-pull-warp-nodiv,6069740,vertex-push,2093060,vertex-push-warp,6190110
re 30,edge-list,708089,struct-edge-list,718117,vertex-pull,5013450,vertex-pull-nodiv,2297550,vertex-pull-warp,4423970,vertex-pull-warp-nodiv,3428200,vertex-push,1114160,vertex-push-warp,3635730
re 15,edge-list,501755,struct-edge-list,565395,vertex-pull,2137000,vertex-pull-nodiv,1075480,vertex-pull-warp,3228560,vertex-pull-warp-nodiv,2384970,vertex-push,699758,vertex-push-warp,2418880
re 05,edge-list,447830,struct-edge-list,513193,vertex-pull,918964,vertex-pull-nodiv,597568,vertex-pull-warp,2573920,vertex-pull-warp-nodiv,1925030,vertex-push,462915,vertex-push-warp,2023030
rw 50,edge-list,1038790,struct-edge-list,1038650,vertex-pull,14992800,vertex-pull-nodiv,5918860,vertex-pull-warp,7267990,vertex-pull-warp-nodiv,5820790,vertex-push,4065260,vertex-push-warp,6147770
rw 30,edge-list,707926,struct-edge-list,707304,vertex-pull,6795000,vertex-pull-nodiv,2985120,vertex-pull-warp,4626180,vertex-pull-warp-nodiv,3453350,vertex-push,2511930,vertex-push-warp,3631910
rw 15,edge-list,501102,struct-edge-list,513138,vertex-pull,3346130,vertex-pull-nodiv,1535880,vertex-pull-warp,3338630,vertex-pull-warp-nodiv,2415240,vertex-push,1353430,vertex-push-warp,2461850
rw 05,edge-list,442377,struct-edge-list,495849,vertex-pull,1310400,vertex-pull-nodiv,748683,vertex-pull-warp,2796100,vertex-pull-warp-nodiv,2036370,vertex-push,697038,vertex-push-warp,2053620
,,,,,,,,,,,,,,,,
soc-Epinions1.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,2747540,struct-edge-list,2765890,vertex-pull,76782200,vertex-pull-nodiv,31362500,vertex-pull-warp,18797500,vertex-pull-warp-nodiv,13094500,vertex-push,26059500,vertex-push-warp,13134600
ff 50,edge-list,1703180,struct-edge-list,1715710,vertex-pull,45594600,vertex-pull-nodiv,18345500,vertex-pull-warp,12661000,vertex-pull-warp-nodiv,8294790,vertex-push,18277400,vertex-push-warp,7356510
ff 30,edge-list,1143550,struct-edge-list,1149300,vertex-pull,24176900,vertex-pull-nodiv,9702240,vertex-pull-warp,11189600,vertex-pull-warp-nodiv,5616820,vertex-push,17337100,vertex-push-warp,5255350
ff 15,edge-list,727325,struct-edge-list,783589,vertex-pull,9397690,vertex-pull-nodiv,3895490,vertex-pull-warp,6315470,vertex-pull-warp-nodiv,3314930,vertex-push,16986200,vertex-push-warp,4008220
ff 05,edge-list,554575,struct-edge-list,564009,vertex-pull,2830230,vertex-pull-nodiv,1339670,vertex-pull-warp,3516400,vertex-pull-warp-nodiv,2160660,vertex-push,8075940,vertex-push-warp,3740550
re 50,edge-list,1161310,struct-edge-list,1208260,vertex-pull,17424200,vertex-pull-nodiv,7450280,vertex-pull-warp,8995150,vertex-pull-warp-nodiv,6344320,vertex-push,6557390,vertex-push-warp,6057360
re 30,edge-list,788600,struct-edge-list,737308,vertex-pull,6431160,vertex-pull-nodiv,2849660,vertex-pull-warp,4771400,vertex-pull-warp-nodiv,3526360,vertex-push,2672730,vertex-push-warp,3613590
re 15,edge-list,555642,struct-edge-list,565916,vertex-pull,2489980,vertex-pull-nodiv,1214750,vertex-pull-warp,3284270,vertex-pull-warp-nodiv,2395570,vertex-push,1162140,vertex-push-warp,2450360
re 05,edge-list,452880,struct-edge-list,510704,vertex-pull,1088180,vertex-pull-nodiv,637147,vertex-pull-warp,2726020,vertex-pull-warp-nodiv,1921040,vertex-push,520971,vertex-push-warp,1949730
rw 50,edge-list,1206690,struct-edge-list,1186680,vertex-pull,16673700,vertex-pull-nodiv,7127520,vertex-pull-warp,9004300,vertex-pull-warp-nodiv,6380060,vertex-push,4847070,vertex-push-warp,6383700
rw 30,edge-list,875611,struct-edge-list,900352,vertex-pull,9541560,vertex-pull-nodiv,4097060,vertex-pull-warp,5229220,vertex-pull-warp-nodiv,3652670,vertex-push,2853340,vertex-push-warp,3811060
rw 15,edge-list,559479,struct-edge-list,563014,vertex-pull,3695650,vertex-pull-nodiv,1737290,vertex-pull-warp,3352990,vertex-pull-warp-nodiv,2422370,vertex-push,1493280,vertex-push-warp,2492070
rw 05,edge-list,514424,struct-edge-list,495248,vertex-pull,1156320,vertex-pull-nodiv,766421,vertex-pull-warp,2733120,vertex-pull-warp-nodiv,1954240,vertex-push,659124,vertex-push-warp,2024990
,,,,,,,,,,,,,,,,
soc-pokec-relationships.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,139021000,struct-edge-list,138852000,vertex-pull,387485000,vertex-pull-nodiv,204357000,vertex-pull-warp,378840000,vertex-pull-warp-nodiv,242671000,vertex-push,211885000,vertex-push-warp,267492000
ff 50,edge-list,23570900,struct-edge-list,23814400,vertex-pull,105544000,vertex-pull-nodiv,51922100,vertex-pull-warp,142232000,vertex-pull-warp-nodiv,110336000,vertex-push,101308000,vertex-push-warp,125317000
ff 30,edge-list,10652300,struct-edge-list,10838700,vertex-pull,29324700,vertex-pull-nodiv,16886700,vertex-pull-warp,82487100,vertex-pull-warp-nodiv,64917000,vertex-push,91578800,vertex-push-warp,77123600
ff 15,edge-list,4915790,struct-edge-list,5042940,vertex-pull,9526250,vertex-pull-nodiv,5380950,vertex-pull-warp,41210500,vertex-pull-warp-nodiv,32530100,vertex-push,87934600,vertex-push-warp,40168600
ff 05,edge-list,1825140,struct-edge-list,1827190,vertex-pull,3736760,vertex-pull-nodiv,2547020,vertex-pull-warp,15124300,vertex-pull-warp-nodiv,11933900,vertex-push,83739000,vertex-push-warp,15477300
re 50,edge-list,13515200,struct-edge-list,13843900,vertex-pull,23364200,vertex-pull-nodiv,18291500,vertex-pull-warp,128859000,vertex-pull-warp-nodiv,106908000,vertex-push,16718700,vertex-push-warp,112482000
re 30,edge-list,7494440,struct-edge-list,7731650,vertex-pull,11250900,vertex-pull-nodiv,9666540,vertex-pull-warp,74741500,vertex-pull-warp-nodiv,62747200,vertex-push,8752310,vertex-push-warp,67150900
re 15,edge-list,3952030,struct-edge-list,4039670,vertex-pull,5469040,vertex-pull-nodiv,4872590,vertex-pull-warp,36477700,vertex-pull-warp-nodiv,31149100,vertex-push,4389740,vertex-push-warp,33592200
re 05,edge-list,1512300,struct-edge-list,1551170,vertex-pull,1898550,vertex-pull-nodiv,1897680,vertex-pull-warp,12949600,vertex-pull-warp-nodiv,11286100,vertex-push,1631990,vertex-push-warp,11898000
rw 50,edge-list,14982300,struct-edge-list,15282200,vertex-pull,30405000,vertex-pull-nodiv,21282900,vertex-pull-warp,132786000,vertex-pull-warp-nodiv,108239000,vertex-push,20344000,vertex-push-warp,113056000
rw 30,edge-list,8217690,struct-edge-list,8394560,vertex-pull,15246800,vertex-pull-nodiv,11393800,vertex-pull-warp,79348500,vertex-pull-warp-nodiv,64291700,vertex-push,10842300,vertex-push-warp,67780300
rw 15,edge-list,4171540,struct-edge-list,4333490,vertex-pull,6642730,vertex-pull-nodiv,5328630,vertex-pull-warp,39887600,vertex-pull-warp-nodiv,32217100,vertex-push,5090940,vertex-push-warp,34069700
rw 05,edge-list,1643970,struct-edge-list,1632440,vertex-pull,2227700,vertex-pull-nodiv,2039550,vertex-pull-warp,14693600,vertex-pull-warp-nodiv,11815300,vertex-push,1821840,vertex-push-warp,12100800
,,,,,,,,,,,,,,,,
topology.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,1460630,struct-edge-list,1517770,vertex-pull,68353600,vertex-pull-nodiv,26909600,vertex-pull-warp,18422400,vertex-pull-warp-nodiv,9365070,vertex-push,38281600,vertex-push-warp,11343800
ff 50,edge-list,1009830,struct-edge-list,1033140,vertex-pull,49181400,vertex-pull-nodiv,19341400,vertex-pull-warp,14967800,vertex-pull-warp-nodiv,6400410,vertex-push,27680100,vertex-push-warp,7784900
ff 30,edge-list,839184,struct-edge-list,785267,vertex-pull,48265600,vertex-pull-nodiv,19085800,vertex-pull-warp,14865300,vertex-pull-warp-nodiv,6125940,vertex-push,27210900,vertex-push-warp,7556340
ff 15,edge-list,640976,struct-edge-list,672546,vertex-pull,47895800,vertex-pull-nodiv,18853500,vertex-pull-warp,14979600,vertex-pull-warp-nodiv,5884440,vertex-push,26919700,vertex-push-warp,7466760
ff 05,edge-list,454437,struct-edge-list,485176,vertex-pull,26810200,vertex-pull-nodiv,10532600,vertex-pull-warp,4946120,vertex-pull-warp-nodiv,2571980,vertex-push,15135800,vertex-push-warp,2965340
re 50,edge-list,760298,struct-edge-list,798923,vertex-pull,19362200,vertex-pull-nodiv,7805300,vertex-pull-warp,6916210,vertex-pull-warp-nodiv,3701160,vertex-push,10987800,vertex-push-warp,4261770
re 30,edge-list,564234,struct-edge-list,602823,vertex-pull,10201200,vertex-pull-nodiv,4205110,vertex-pull-warp,4482650,vertex-pull-warp-nodiv,2819060,vertex-push,5864120,vertex-push-warp,2985660
re 15,edge-list,492390,struct-edge-list,541063,vertex-pull,4392660,vertex-pull-nodiv,1917670,vertex-pull-warp,3185640,vertex-pull-warp-nodiv,2151150,vertex-push,2566090,vertex-push-warp,2239960
re 05,edge-list,451726,struct-edge-list,500814,vertex-pull,1258410,vertex-pull-nodiv,696319,vertex-pull-warp,2676110,vertex-pull-warp-nodiv,1892200,vertex-push,823671,vertex-push-warp,1976820
rw 50,edge-list,762855,struct-edge-list,793901,vertex-pull,23953600,vertex-pull-nodiv,9562780,vertex-pull-warp,6555760,vertex-pull-warp-nodiv,3720170,vertex-push,13541300,vertex-push-warp,4098340
rw 30,edge-list,572156,struct-edge-list,604968,vertex-pull,12961000,vertex-pull-nodiv,5271660,vertex-pull-warp,4663050,vertex-pull-warp-nodiv,2866630,vertex-push,7391460,vertex-push-warp,3066480
rw 15,edge-list,488275,struct-edge-list,532104,vertex-pull,5485730,vertex-pull-nodiv,2363170,vertex-pull-warp,3419400,vertex-pull-warp-nodiv,2182690,vertex-push,3220580,vertex-push-warp,2359550
rw 05,edge-list,448193,struct-edge-list,494797,vertex-pull,1855740,vertex-pull-nodiv,951875,vertex-pull-warp,2766800,vertex-pull-warp-nodiv,1893910,vertex-push,1188180,vertex-push-warp,1991980
,,,,,,,,,,,,,,,,
trec-wt10g.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,41129600,struct-edge-list,41815800,vertex-pull,319029000,vertex-pull-nodiv,97662100,vertex-pull-warp,285268000,vertex-pull-warp-nodiv,217393000,vertex-push,561238000,vertex-push-warp,256870000
ff 50,edge-list,20243700,struct-edge-list,20669000,vertex-pull,148744000,vertex-pull-nodiv,63337800,vertex-pull-warp,143643000,vertex-pull-warp-nodiv,109015000,vertex-push,346540000,vertex-push-warp,128425000
ff 30,edge-list,12663500,struct-edge-list,12890400,vertex-pull,132974000,vertex-pull-nodiv,57957700,vertex-pull-warp,87977500,vertex-pull-warp-nodiv,66413100,vertex-push,310021000,vertex-push-warp,79589500
ff 15,edge-list,6275400,struct-edge-list,6421690,vertex-pull,128679000,vertex-pull-nodiv,53030000,vertex-pull-warp,44796900,vertex-pull-warp-nodiv,33385400,vertex-push,269748000,vertex-push-warp,41315600
ff 05,edge-list,2328190,struct-edge-list,2383460,vertex-pull,124498000,vertex-pull-nodiv,49398000,vertex-pull-warp,15595200,vertex-pull-warp-nodiv,12086400,vertex-push,246407000,vertex-push-warp,22104500
re 50,edge-list,12819200,struct-edge-list,13153700,vertex-pull,48313000,vertex-pull-nodiv,22381800,vertex-pull-warp,130589000,vertex-pull-warp-nodiv,105548000,vertex-push,79817100,vertex-push-warp,112716000
re 30,edge-list,7457480,struct-edge-list,7689640,vertex-pull,20653300,vertex-pull-nodiv,11895800,vertex-pull-warp,78468100,vertex-pull-warp-nodiv,63750400,vertex-push,34478900,vertex-push-warp,67537500
re 15,edge-list,3836610,struct-edge-list,4015040,vertex-pull,8060660,vertex-pull-nodiv,5625770,vertex-pull-warp,39243000,vertex-pull-warp-nodiv,31966000,vertex-push,13408500,vertex-push-warp,33911000
re 05,edge-list,1529710,struct-edge-list,1614980,vertex-pull,2393250,vertex-pull-nodiv,2099630,vertex-pull-warp,14074900,vertex-pull-warp-nodiv,11562000,vertex-push,3921200,vertex-push-warp,11926100
rw 50,edge-list,13592500,struct-edge-list,13889900,vertex-pull,84513800,vertex-pull-nodiv,41638700,vertex-pull-warp,131883000,vertex-pull-warp-nodiv,105853000,vertex-push,45769700,vertex-push-warp,110773000
rw 30,edge-list,8062650,struct-edge-list,8289170,vertex-pull,42689200,vertex-pull-nodiv,22424200,vertex-pull-warp,79443200,vertex-pull-warp-nodiv,64067200,vertex-push,22561300,vertex-push-warp,67043700
rw 15,edge-list,4238110,struct-edge-list,4314470,vertex-pull,19814100,vertex-pull-nodiv,10547000,vertex-pull-warp,40006200,vertex-pull-warp-nodiv,32194000,vertex-push,10570900,vertex-push-warp,33785700
rw 05,edge-list,1686840,struct-edge-list,1737100,vertex-pull,5961940,vertex-pull-nodiv,3501990,vertex-pull-warp,14639700,vertex-pull-warp-nodiv,11808000,vertex-push,3262190,vertex-push-warp,12139500
,,,,,,,,,,,,,,,,
web-NotreDame.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,8943530,struct-edge-list,9199670,vertex-pull,265107000,vertex-pull-nodiv,107191000,vertex-pull-warp,68743700,vertex-pull-warp-nodiv,48316100,vertex-push,54689400,vertex-push-warp,53243000
ff 50,edge-list,4562260,struct-edge-list,4588750,vertex-pull,177216000,vertex-pull-nodiv,71514000,vertex-pull-warp,36465900,vertex-pull-warp-nodiv,25151200,vertex-push,35832300,vertex-push-warp,27169200
ff 30,edge-list,2077700,struct-edge-list,2081920,vertex-pull,65348400,vertex-pull-nodiv,26467400,vertex-pull-warp,19939100,vertex-pull-warp-nodiv,14101200,vertex-push,34167900,vertex-push-warp,15938000
ff 15,edge-list,1208570,struct-edge-list,1220700,vertex-pull,47762100,vertex-pull-nodiv,19160200,vertex-pull-warp,11117400,vertex-pull-warp-nodiv,7367680,vertex-push,33883200,vertex-push-warp,8418240
ff 05,edge-list,648591,struct-edge-list,581471,vertex-pull,20456500,vertex-pull-nodiv,8233280,vertex-pull-warp,4870940,vertex-pull-warp-nodiv,3152040,vertex-push,32981900,vertex-push-warp,3797070
re 50,edge-list,3360380,struct-edge-list,3485210,vertex-pull,71039700,vertex-pull-nodiv,27048200,vertex-pull-warp,30072700,vertex-pull-warp-nodiv,22970900,vertex-push,13830600,vertex-push-warp,24621600
re 30,edge-list,1855400,struct-edge-list,1893120,vertex-pull,25505100,vertex-pull-nodiv,11106100,vertex-pull-warp,17170200,vertex-pull-warp-nodiv,13283500,vertex-push,6097130,vertex-push-warp,14058200
re 15,edge-list,990545,struct-edge-list,1091760,vertex-pull,9784970,vertex-pull-nodiv,4418060,vertex-pull-warp,8433320,vertex-pull-warp-nodiv,6615840,vertex-push,2588870,vertex-push-warp,7076950
re 05,edge-list,520199,struct-edge-list,533142,vertex-pull,2385110,vertex-pull-nodiv,1204910,vertex-pull-warp,3451070,vertex-pull-warp-nodiv,2755110,vertex-push,877869,vertex-push-warp,2821820
rw 50,edge-list,3671390,struct-edge-list,3667950,vertex-pull,89697900,vertex-pull-nodiv,34965500,vertex-pull-warp,32178300,vertex-pull-warp-nodiv,23594200,vertex-push,13897400,vertex-push-warp,24244500
rw 30,edge-list,1965440,struct-edge-list,1977600,vertex-pull,31154700,vertex-pull-nodiv,13253500,vertex-pull-warp,18085800,vertex-pull-warp-nodiv,13470600,vertex-push,6135590,vertex-push-warp,13873700
rw 15,edge-list,1105870,struct-edge-list,1114940,vertex-pull,13577200,vertex-pull-nodiv,5918850,vertex-pull-warp,8695060,vertex-pull-warp-nodiv,6691770,vertex-push,3820560,vertex-push-warp,7007170
rw 05,edge-list,531115,struct-edge-list,625443,vertex-pull,3482660,vertex-pull-nodiv,1630540,vertex-pull-warp,3793120,vertex-pull-warp-nodiv,2817600,vertex-push,1276060,vertex-push-warp,2848040
,,,,,,,,,,,,,,,,
wikiconflict.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,12430000,struct-edge-list,12407600,vertex-pull,504081000,vertex-pull-nodiv,203476000,vertex-pull-warp,94390400,vertex-pull-warp-nodiv,34517100,vertex-push,287073000,vertex-push-warp,44555400
ff 50,edge-list,3948420,struct-edge-list,4224240,vertex-pull,352331000,vertex-pull-nodiv,140146000,vertex-pull-warp,58661900,vertex-pull-warp-nodiv,21784600,vertex-push,199153000,vertex-push-warp,27850000
ff 30,edge-list,2239970,struct-edge-list,2327260,vertex-pull,329226000,vertex-pull-nodiv,128120000,vertex-pull-warp,45142300,vertex-pull-warp-nodiv,18899200,vertex-push,183596000,vertex-push-warp,23986800
ff 15,edge-list,1259360,struct-edge-list,1318130,vertex-pull,204072000,vertex-pull-nodiv,79472900,vertex-pull-warp,39380600,vertex-pull-warp-nodiv,13948000,vertex-push,113997000,vertex-push-warp,18118100
ff 05,edge-list,693775,struct-edge-list,617833,vertex-pull,62197700,vertex-pull-nodiv,24372200,vertex-pull-warp,10980400,vertex-pull-warp-nodiv,4626540,vertex-push,34848000,vertex-push-warp,5694750
re 50,edge-list,2492920,struct-edge-list,2525330,vertex-pull,53341700,vertex-pull-nodiv,21626600,vertex-pull-warp,12976300,vertex-pull-warp-nodiv,9355680,vertex-push,30342000,vertex-push-warp,9680280
re 30,edge-list,1128670,struct-edge-list,1156510,vertex-pull,15215600,vertex-pull-nodiv,6343340,vertex-pull-warp,8294290,vertex-pull-warp-nodiv,5082490,vertex-push,8791910,vertex-push-warp,5530260
re 15,edge-list,646931,struct-edge-list,579734,vertex-pull,4669640,vertex-pull-nodiv,2079480,vertex-pull-warp,3923420,vertex-pull-warp-nodiv,2833620,vertex-push,2765190,vertex-push-warp,2946860
re 05,edge-list,510672,struct-edge-list,436642,vertex-pull,1270760,vertex-pull-nodiv,748461,vertex-pull-warp,2862710,vertex-pull-warp-nodiv,2048840,vertex-push,886387,vertex-push-warp,2137370
rw 50,edge-list,2141560,struct-edge-list,2196820,vertex-pull,45664700,vertex-pull-nodiv,18604400,vertex-pull-warp,12503600,vertex-pull-warp-nodiv,9230330,vertex-push,26100100,vertex-push-warp,9535540
rw 30,edge-list,1117800,struct-edge-list,1139350,vertex-pull,19508500,vertex-pull-nodiv,8004560,vertex-pull-warp,8104220,vertex-pull-warp-nodiv,5005710,vertex-push,11164300,vertex-push-warp,5459490
rw 15,edge-list,686650,struct-edge-list,660879,vertex-pull,7397680,vertex-pull-nodiv,3153820,vertex-pull-warp,3854050,vertex-pull-warp-nodiv,2870890,vertex-push,4316260,vertex-push-warp,2935850
rw 05,edge-list,532576,struct-edge-list,500464,vertex-pull,2022000,vertex-pull-nodiv,1008940,vertex-pull-warp,2880270,vertex-pull-warp-nodiv,2045410,vertex-push,1263600,vertex-push-warp,2140620
,,,,,,,,,,,,,,,,
wikipedia_link_de.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,287572000,struct-edge-list,286578000,vertex-pull,9624150000,vertex-pull-nodiv,3880710000,vertex-pull-warp,1035500000,vertex-pull-warp-nodiv,589566000,vertex-push,585008000,vertex-push-warp,585563000
ff 50,edge-list,81167700,struct-edge-list,81469800,vertex-pull,2655830000,vertex-pull-nodiv,1059520000,vertex-pull-warp,385123000,vertex-pull-warp-nodiv,248276000,vertex-push,261260000,vertex-push-warp,276447000
ff 30,edge-list,28259400,struct-edge-list,28606000,vertex-pull,652576000,vertex-pull-nodiv,266314000,vertex-pull-warp,182507000,vertex-pull-warp-nodiv,133435000,vertex-push,105841000,vertex-push-warp,159094000
ff 15,edge-list,11238000,struct-edge-list,11399700,vertex-pull,185378000,vertex-pull-nodiv,77686600,vertex-pull-warp,86868500,vertex-pull-warp-nodiv,65459100,vertex-push,79198800,vertex-push-warp,78952800
ff 05,edge-list,3540470,struct-edge-list,3606170,vertex-pull,40850500,vertex-pull-nodiv,17947200,vertex-pull-warp,31675300,vertex-pull-warp-nodiv,23413000,vertex-push,33400000,vertex-push-warp,28989200
re 50,struct-edge-list,33681200,vertex-pull,540682000,vertex-pull-nodiv,231714000,vertex-pull-warp,267068000,vertex-pull-warp-nodiv,210944000,vertex-push,44666000,vertex-push-warp,225158000,0,1
re 30,struct-edge-list,15872100,vertex-pull,166208000,vertex-pull-nodiv,76676900,vertex-pull-warp,152094000,vertex-pull-warp-nodiv,125012000,vertex-push,18766100,vertex-push-warp,133590000,0,1
re 15,struct-edge-list,7586050,vertex-pull,57278000,vertex-pull-nodiv,27889600,vertex-pull-warp,73972200,vertex-pull-warp-nodiv,62048400,vertex-push,8431590,vertex-push-warp,66892100,0,1
re 05,struct-edge-list,2840070,vertex-pull,14326300,vertex-pull-nodiv,7480750,vertex-pull-warp,25558300,vertex-pull-warp-nodiv,21579900,vertex-push,3016440,vertex-push-warp,23662600,0,1
rw 50,struct-edge-list,35438900,vertex-pull,652520000,vertex-pull-nodiv,276236000,vertex-pull-warp,264877000,vertex-pull-warp-nodiv,210007000,vertex-push,66256300,vertex-push-warp,225998000,0,1
rw 30,struct-edge-list,18439400,vertex-pull,298928000,vertex-pull-nodiv,128916000,vertex-pull-warp,158399000,vertex-pull-warp-nodiv,126887000,vertex-push,42102400,vertex-push-warp,136194000,0,1
rw 15,struct-edge-list,8637940,vertex-pull,118031000,vertex-pull-nodiv,50272100,vertex-pull-warp,79644000,vertex-pull-warp-nodiv,63837300,vertex-push,20302100,vertex-push-warp,68366900,0,1
rw 05,struct-edge-list,3088150,vertex-pull,28808500,vertex-pull-nodiv,13195000,vertex-pull-warp,28902400,vertex-pull-warp-nodiv,22503500,vertex-push,6606310,vertex-push-warp,24127800,0,1
,,,,,,,,,,,,,,,,
wikipedia_link_fr.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,struct-edge-list,333611000,vertex-pull,8921050000,vertex-pull-nodiv,3622980000,vertex-pull-warp,1233590000,vertex-pull-warp-nodiv,641840000,vertex-push,568466000,vertex-push-warp,610801000,,
ff 50,struct-edge-list,98957400,vertex-pull,2110060000,vertex-pull-nodiv,843270000,vertex-pull-warp,423137000,vertex-pull-warp-nodiv,252846000,vertex-push,223861000,vertex-push-warp,288132000,1,1
ff 30,struct-edge-list,35057800,vertex-pull,433080000,vertex-pull-nodiv,182643000,vertex-pull-warp,195845000,vertex-pull-warp-nodiv,133283000,vertex-push,118389000,vertex-push-warp,163880000,1,1
ff 15,struct-edge-list,14233000,vertex-pull,121546000,vertex-pull-nodiv,52884900,vertex-pull-warp,97392500,vertex-pull-warp-nodiv,64969200,vertex-push,56403300,vertex-push-warp,81126100,1,1
ff 05,struct-edge-list,5805070,vertex-pull,34599300,vertex-pull-nodiv,15072900,vertex-pull-warp,53511300,vertex-pull-warp-nodiv,28578100,vertex-push,24543200,vertex-push-warp,37278800,1,1
re 50,struct-edge-list,32882100,vertex-pull,431187000,vertex-pull-nodiv,187756000,vertex-pull-warp,256129000,vertex-pull-warp-nodiv,199810000,vertex-push,40615400,vertex-push-warp,211458000,1,1
re 30,struct-edge-list,15287400,vertex-pull,126372000,vertex-pull-nodiv,59921700,vertex-pull-warp,143508000,vertex-pull-warp-nodiv,117041000,vertex-push,17427800,vertex-push-warp,126115000,1,1
re 15,struct-edge-list,7213670,vertex-pull,39155600,vertex-pull-nodiv,20593900,vertex-pull-warp,69497500,vertex-pull-warp-nodiv,58619400,vertex-push,7841150,vertex-push-warp,64146900,1,1
re 05,struct-edge-list,2585100,vertex-pull,9628260,vertex-pull-nodiv,5702320,vertex-pull-warp,24036400,vertex-pull-warp-nodiv,20739700,vertex-push,2724990,vertex-push-warp,22886300,1,1
rw 50,struct-edge-list,33745800,vertex-pull,392923000,vertex-pull-nodiv,175014000,vertex-pull-warp,249660000,vertex-pull-warp-nodiv,197477000,vertex-push,52207500,vertex-push-warp,212810000,1,1
rw 30,struct-edge-list,17599300,vertex-pull,172822000,vertex-pull-nodiv,78822700,vertex-pull-warp,149429000,vertex-pull-warp-nodiv,118712000,vertex-push,37649300,vertex-push-warp,127454000,1,1
rw 15,struct-edge-list,8272740,vertex-pull,63848200,vertex-pull-nodiv,29413000,vertex-pull-warp,75677900,vertex-pull-warp-nodiv,60536500,vertex-push,23246000,vertex-push-warp,64827800,1,1
rw 05,struct-edge-list,2869680,vertex-pull,16100800,vertex-pull-nodiv,8229820,vertex-pull-warp,27203300,vertex-pull-warp-nodiv,21708300,vertex-push,8030810,vertex-push-warp,23243000,1,1
,,,,,,,,,,,,,,,,
wikipedia_link_it.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,struct-edge-list,280584000,vertex-pull,6169810000,vertex-pull-nodiv,2425370000,vertex-pull-warp,930881000,vertex-pull-warp-nodiv,451807000,vertex-push,486708000,vertex-push-warp,428843000,,
ff 50,struct-edge-list,44871900,vertex-pull,736476000,vertex-pull-nodiv,295297000,vertex-pull-warp,226093000,vertex-pull-warp-nodiv,145307000,vertex-push,142978000,vertex-push-warp,175643000,1,1
ff 30,struct-edge-list,16996600,vertex-pull,211567000,vertex-pull-nodiv,89691600,vertex-pull-warp,111656000,vertex-pull-warp-nodiv,79797900,vertex-push,77190300,vertex-push-warp,98028700,1,1
ff 15,struct-edge-list,6623280,vertex-pull,62736000,vertex-pull-nodiv,28101400,vertex-pull-warp,52795800,vertex-pull-warp-nodiv,39446800,vertex-push,29217200,vertex-push-warp,48955200,1,1
ff 05,struct-edge-list,2143010,vertex-pull,12621800,vertex-pull-nodiv,6002670,vertex-pull-warp,18439300,vertex-pull-warp-nodiv,13384700,vertex-push,25407600,vertex-push-warp,17803000,1,1
re 50,struct-edge-list,18404300,vertex-pull,177634000,vertex-pull-nodiv,81095900,vertex-pull-warp,154553000,vertex-pull-warp-nodiv,123094000,vertex-push,21772000,vertex-push-warp,130028000,1,1
re 30,struct-edge-list,9336170,vertex-pull,58399400,vertex-pull-nodiv,29142500,vertex-pull-warp,89157400,vertex-pull-warp-nodiv,72613900,vertex-push,10339800,vertex-push-warp,78294600,1,1
