bfs,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
ff 15,edge-list,2206040,rev-edge-list,2184580,vertex-pull,1374680,vertex-push,3210010,vertex-push-warp,3390490
ff 05,edge-list,815929,rev-edge-list,816942,vertex-pull,675722,vertex-push,2940960,vertex-push-warp,1825840
re 50,edge-list,9994490,rev-edge-list,10080700,vertex-pull,7905780,vertex-push,6765200,vertex-push-warp,22176000
re 30,edge-list,4901680,rev-edge-list,4961520,vertex-pull,4983820,vertex-push,3670220,vertex-push-warp,13851400
re 15,edge-list,361167,rev-edge-list,368470,vertex-pull,1107640,vertex-push,238636,vertex-push-warp,1148000
re 05,edge-list,181204,rev-edge-list,203352,vertex-pull,463723,vertex-push,192716,vertex-push-warp,673280
rw 50,edge-list,7355150,rev-edge-list,7357950,vertex-pull,17981900,vertex-push,6281130,vertex-push-warp,30560900
rw 30,edge-list,2983470,rev-edge-list,2993260,vertex-pull,9270200,vertex-push,3734070,vertex-push-warp,17899300
rw 15,edge-list,459072,rev-edge-list,463156,vertex-pull,4835250,vertex-push,581825,vertex-push-warp,2842410
rw 05,edge-list,172791,rev-edge-list,175732,vertex-pull,907172,vertex-push,181874,vertex-push-warp,636723
,,,,,,,,,,
dolphins.edges,1,,2,,3,,4,,5,
graph,edge-list,426898,rev-edge-list,373956,vertex-pull,443942,vertex-push,456928,vertex-push-warp,1186450
ff 50,edge-list,210369,rev-edge-list,217283,vertex-pull,244366,vertex-push,252884,vertex-push-warp,704134
ff 30,edge-list,160619,rev-edge-list,163929,vertex-pull,183105,vertex-push,220151,vertex-push-warp,460469
ff 15,edge-list,160772,rev-edge-list,162874,vertex-pull,182001,vertex-push,176976,vertex-push-warp,367227
ff 05,edge-list,109896,rev-edge-list,111170,vertex-pull,122201,vertex-push,117803,vertex-push-warp,221564
re 50,edge-list,160998,rev-edge-list,164240,vertex-pull,184131,vertex-push,169431,vertex-push-warp,442268
re 30,edge-list,160735,rev-edge-list,163236,vertex-pull,184266,vertex-push,167567,vertex-push-warp,381066
re 15,edge-list,110154,rev-edge-list,111173,vertex-pull,123546,vertex-push,111942,vertex-push-warp,222724
re 05,edge-list,110205,rev-edge-list,111569,vertex-pull,121042,vertex-push,111976,vertex-push-warp,198507
rw 50,edge-list,364805,rev-edge-list,373831,vertex-pull,425722,vertex-push,396017,vertex-push-warp,1077700
rw 30,edge-list,417070,rev-edge-list,427305,vertex-pull,471908,vertex-push,448721,vertex-push-warp,1017190
rw 15,edge-list,109902,rev-edge-list,111434,vertex-pull,124062,vertex-push,112246,vertex-push-warp,220909
rw 05,edge-list,109895,rev-edge-list,111362,vertex-pull,120496,vertex-push,112080,vertex-push-warp,197169
,,,,,,,,,,
douban.edges,1,,2,,3,,4,,5,
graph,edge-list,7628720,rev-edge-list,7667840,vertex-pull,2798130,vertex-push,4146780,vertex-push-warp,16155100
ff 50,edge-list,3002760,rev-edge-list,3072600,vertex-pull,1201480,vertex-push,1912280,vertex-push-warp,6321090
ff 30,edge-list,1797890,rev-edge-list,1807970,vertex-pull,945132,vertex-push,1634580,vertex-push-warp,3632050
ff 15,edge-list,903413,rev-edge-list,904413,vertex-pull,674479,vertex-push,1351210,vertex-push-warp,2231520
ff 05,edge-list,278807,rev-edge-list,281899,vertex-pull,387949,vertex-push,829583,vertex-push-warp,1187940
re 50,edge-list,5364720,rev-edge-list,5348660,vertex-pull,2361600,vertex-push,3092290,vertex-push-warp,13412000
re 30,edge-list,3944790,rev-edge-list,3989280,vertex-pull,1959900,vertex-push,2188460,vertex-push-warp,9365250
re 15,edge-list,638931,rev-edge-list,637671,vertex-pull,519178,vertex-push,442003,vertex-push-warp,1913030
re 05,edge-list,116605,rev-edge-list,130881,vertex-pull,127943,vertex-push,116431,vertex-push-warp,366722
rw 50,edge-list,4842610,rev-edge-list,4922690,vertex-pull,1958710,vertex-push,2782790,vertex-push-warp,11362000
rw 30,edge-list,3157760,rev-edge-list,3168940,vertex-pull,1553410,vertex-push,1904290,vertex-push-warp,7620210
rw 15,edge-list,2857280,rev-edge-list,2919370,vertex-pull,1509560,vertex-push,1596250,vertex-push-warp,5988610
rw 05,edge-list,2852910,rev-edge-list,2793720,vertex-pull,3076190,vertex-push,2850010,vertex-push-warp,8487960
,,,,,,,,,,
ego-gplus.edges,1,,2,,3,,4,,5,
graph,edge-list,816805,rev-edge-list,755957,vertex-pull,627672,vertex-push,14328900,vertex-push-warp,3226450
ff 50,edge-list,561805,rev-edge-list,526079,vertex-pull,495701,vertex-push,10228400,vertex-push-warp,2397250
ff 30,edge-list,383460,rev-edge-list,359801,vertex-pull,362218,vertex-push,7630700,vertex-push-warp,1680800
ff 15,edge-list,245543,rev-edge-list,230521,vertex-pull,227029,vertex-push,3694670,vertex-push-warp,998057
ff 05,edge-list,246738,rev-edge-list,225964,vertex-pull,220114,vertex-push,1761240,vertex-push-warp,892583
re 50,edge-list,490924,rev-edge-list,483454,vertex-pull,446486,vertex-push,4741060,vertex-push-warp,1976600
re 30,edge-list,188581,rev-edge-list,172725,vertex-pull,194054,vertex-push,378185,vertex-push-warp,647107
re 15,edge-list,300640,rev-edge-list,272140,vertex-pull,290636,vertex-push,441533,vertex-push-warp,947633
re 05,edge-list,121373,rev-edge-list,111355,vertex-pull,117025,vertex-push,127279,vertex-push-warp,314831
rw 50,edge-list,276892,rev-edge-list,251941,vertex-pull,278182,vertex-push,1071630,vertex-push-warp,1069360
rw 30,edge-list,438911,rev-edge-list,401046,vertex-pull,426912,vertex-push,1450410,vertex-push-warp,1746350
rw 15,edge-list,481052,rev-edge-list,434617,vertex-pull,473480,vertex-push,859509,vertex-push-warp,1694840
rw 05,edge-list,120767,rev-edge-list,110851,vertex-pull,117340,vertex-push,128180,vertex-push-warp,315587
,,,,,,,,,,
ego-twitter.edges,1,,2,,3,,4,,5,
graph,edge-list,649869,rev-edge-list,652371,vertex-pull,612757,vertex-push,1280940,vertex-push-warp,2619680
ff 50,edge-list,448518,rev-edge-list,408595,vertex-pull,491345,vertex-push,901336,vertex-push-warp,1657760
ff 30,edge-list,492677,rev-edge-list,448894,vertex-pull,522144,vertex-push,1031340,vertex-push-warp,1757210
ff 15,edge-list,485896,rev-edge-list,433760,vertex-pull,511122,vertex-push,1183570,vertex-push-warp,1729610
ff 05,edge-list,655755,rev-edge-list,590636,vertex-pull,639080,vertex-push,1484990,vertex-push-warp,2250130
re 50,edge-list,271376,rev-edge-list,268538,vertex-pull,276499,vertex-push,329422,vertex-push-warp,941914
re 30,edge-list,183352,rev-edge-list,169973,vertex-pull,205375,vertex-push,196756,vertex-push-warp,551259
re 15,edge-list,175931,rev-edge-list,161650,vertex-pull,181008,vertex-push,178370,vertex-push-warp,469724
re 05,edge-list,119012,rev-edge-list,109205,vertex-pull,117364,vertex-push,110571,vertex-push-warp,287625
rw 50,edge-list,535422,rev-edge-list,485963,vertex-pull,599130,vertex-push,738530,vertex-push-warp,1985200
rw 30,edge-list,358462,rev-edge-list,335038,vertex-pull,395598,vertex-push,424096,vertex-push-warp,1160860
rw 15,edge-list,287371,rev-edge-list,266425,vertex-pull,298030,vertex-push,305872,vertex-push-warp,803611
rw 05,edge-list,117219,rev-edge-list,108981,vertex-pull,119735,vertex-push,110743,vertex-push-warp,287243
,,,,,,,,,,
elec.edges,1,,2,,3,,4,,5,
graph,edge-list,1457740,rev-edge-list,1458570,vertex-pull,1211970,vertex-push,3671730,vertex-push-warp,1503780
ff 50,edge-list,661664,rev-edge-list,644346,vertex-pull,698284,vertex-push,2738740,vertex-push-warp,1342530
ff 30,edge-list,377639,rev-edge-list,363672,vertex-pull,475217,vertex-push,2015310,vertex-push-warp,1112690
ff 15,edge-list,231308,rev-edge-list,217156,vertex-pull,252748,vertex-push,840804,vertex-push-warp,808722
ff 05,edge-list,229048,rev-edge-list,215306,vertex-pull,226423,vertex-push,522858,vertex-push-warp,809030
re 50,edge-list,656732,rev-edge-list,641078,vertex-pull,829319,vertex-push,1218400,vertex-push-warp,1883010
re 30,edge-list,113660,rev-edge-list,109843,vertex-pull,143331,vertex-push,108734,vertex-push-warp,289504
re 15,edge-list,113467,rev-edge-list,110341,vertex-pull,121318,vertex-push,112285,vertex-push-warp,290222
re 05,edge-list,112564,rev-edge-list,108407,vertex-pull,117086,vertex-push,108845,vertex-push-warp,283509
rw 50,edge-list,1167670,rev-edge-list,1147160,vertex-pull,1571600,vertex-push,1388850,vertex-push-warp,3387690
rw 30,edge-list,1095340,rev-edge-list,1060260,vertex-pull,1348350,vertex-push,1204680,vertex-push-warp,3074580
rw 15,edge-list,220734,rev-edge-list,212914,vertex-pull,286050,vertex-push,215878,vertex-push-warp,570684
rw 05,edge-list,112802,rev-edge-list,109038,vertex-pull,117259,vertex-push,108689,vertex-push-warp,283805
,,,,,,,,,,
enron.edges,1,,2,,3,,4,,5,
graph,edge-list,9250350,rev-edge-list,9201800,vertex-pull,6663570,vertex-push,11545500,vertex-push-warp,19541100
ff 50,edge-list,2765210,rev-edge-list,2783520,vertex-pull,1397760,vertex-push,7718630,vertex-push-warp,5585980
ff 30,edge-list,1523220,rev-edge-list,1528750,vertex-pull,875309,vertex-push,4683190,vertex-push-warp,2752130
ff 15,edge-list,606420,rev-edge-list,604688,vertex-pull,537709,vertex-push,5179270,vertex-push-warp,1894840
ff 05,edge-list,347567,rev-edge-list,343784,vertex-pull,402374,vertex-push,2472380,vertex-push-warp,1625160
re 50,edge-list,2561460,rev-edge-list,2584410,vertex-pull,2652390,vertex-push,4511680,vertex-push-warp,6634950
re 30,edge-list,1373680,rev-edge-list,1323540,vertex-pull,1469580,vertex-push,2085040,vertex-push-warp,3701960
re 15,edge-list,1112460,rev-edge-list,1119180,vertex-pull,2100500,vertex-push,1705980,vertex-push-warp,3898640
re 05,edge-list,185620,rev-edge-list,162450,vertex-pull,213060,vertex-push,162704,vertex-push-warp,464034
rw 50,edge-list,2264980,rev-edge-list,2257410,vertex-pull,4066020,vertex-push,5110520,vertex-push-warp,5962320
rw 30,edge-list,1126430,rev-edge-list,1105870,vertex-pull,9876130,vertex-push,2686160,vertex-push-warp,4043720
rw 15,edge-list,714415,rev-edge-list,709231,vertex-pull,2631870,vertex-push,1425070,vertex-push-warp,2561730
rw 05,edge-list,965402,rev-edge-list,1036380,vertex-pull,3064340,vertex-push,1309210,vertex-push-warp,3243140
,,,,,,,,,,
facebook-wosn-links.edges,1,,2,,3,,4,,5,
graph,edge-list,28758800,rev-edge-list,28476100,vertex-pull,3930730,vertex-push,7041060,vertex-push-warp,10409300
ff 50,edge-list,2860260,rev-edge-list,2865070,vertex-pull,1808140,vertex-push,4252430,vertex-push-warp,2982390
ff 30,edge-list,1361040,rev-edge-list,1369540,vertex-pull,1891020,vertex-push,3539880,vertex-push-warp,2187650
ff 05,edge-list,261605,rev-edge-list,244373,vertex-pull,821048,vertex-push,2443450,vertex-push-warp,1067430
re 50,edge-list,3686750,rev-edge-list,3618480,vertex-pull,1833420,vertex-push,1989360,vertex-push-warp,8428360
re 30,edge-list,2736760,rev-edge-list,2663150,vertex-pull,2218000,vertex-push,2235190,vertex-push-warp,8636640
re 15,edge-list,265517,rev-edge-list,261478,vertex-pull,273317,vertex-push,251815,vertex-push-warp,729161
re 05,edge-list,125693,rev-edge-list,123346,vertex-pull,120323,vertex-push,113744,vertex-push-warp,303958
rw 50,edge-list,4487730,rev-edge-list,4357840,vertex-pull,1844400,vertex-push,1880320,vertex-push-warp,8126360
rw 30,edge-list,2643060,rev-edge-list,2509750,vertex-pull,1824070,vertex-push,1865570,vertex-push-warp,6969000
rw 15,edge-list,3252720,rev-edge-list,2978510,vertex-pull,2765910,vertex-push,3075360,vertex-push-warp,8388530
rw 05,edge-list,1525410,rev-edge-list,1481700,vertex-pull,1686690,vertex-push,1459340,vertex-push-warp,4004350
,,,,,,,,,,
flickrEdges.edges,1,,2,,3,,4,,5,
graph,edge-list,50646400,rev-edge-list,50394800,vertex-pull,15382000,vertex-push,23709100,vertex-push-warp,11920100
ff 50,edge-list,30182900,rev-edge-list,29976300,vertex-pull,10542300,vertex-push,17323000,vertex-push-warp,6891530
ff 30,edge-list,15946600,rev-edge-list,15846900,vertex-pull,8735180,vertex-push,15167700,vertex-push-warp,5196350
ff 15,edge-list,12801700,rev-edge-list,12720100,vertex-pull,7628030,vertex-push,13043100,vertex-push-warp,4112350
ff 05,edge-list,3110070,rev-edge-list,3089840,vertex-pull,1220850,vertex-push,4760200,vertex-push-warp,2684240
re 50,edge-list,19099100,rev-edge-list,18975300,vertex-pull,7650720,vertex-push,6812330,vertex-push-warp,21504400
re 30,edge-list,4041010,rev-edge-list,4019320,vertex-pull,2943880,vertex-push,1725600,vertex-push-warp,6589550
re 15,edge-list,2502960,rev-edge-list,2336740,vertex-pull,2494880,vertex-push,1945120,vertex-push-warp,6392340
re 05,edge-list,170531,rev-edge-list,167775,vertex-pull,178879,vertex-push,169107,vertex-push-warp,472302
rw 50,edge-list,7068600,rev-edge-list,6999740,vertex-pull,6157640,vertex-push,5631160,vertex-push-warp,14703200
rw 30,edge-list,6044940,rev-edge-list,5927470,vertex-pull,8862340,vertex-push,4648460,vertex-push-warp,15992000
rw 15,edge-list,6907550,rev-edge-list,6944680,vertex-pull,10320300,vertex-push,5847130,vertex-push-warp,18351700
rw 05,edge-list,915192,rev-edge-list,1001350,vertex-pull,1607780,vertex-push,881118,vertex-push-warp,2491840
,,,,,,,,,,
flickr-growth.edges,1,,2,,3,,4,,5,
graph,edge-list,763006000,rev-edge-list,755987000,vertex-pull,101113000,vertex-push,217517000,vertex-push-warp,436449000
ff 50,edge-list,179621000,rev-edge-list,179080000,vertex-pull,41169100,vertex-push,100394000,vertex-push-warp,94048400
ff 30,edge-list,77979400,rev-edge-list,77448000,vertex-pull,20042800,vertex-push,73820800,vertex-push-warp,46973700
ff 15,edge-list,23245400,rev-edge-list,23192300,vertex-pull,7195130,vertex-push,54016600,vertex-push-warp,24268400
ff 05,edge-list,3943120,rev-edge-list,3942960,vertex-pull,1734870,vertex-push,25503000,vertex-push-warp,9278530
re 50,edge-list,140360000,rev-edge-list,139744000,vertex-pull,36521900,vertex-push,63264200,vertex-push-warp,224792000
re 30,edge-list,10321100,rev-edge-list,10213400,vertex-pull,5587230,vertex-push,4548340,vertex-push-warp,24949600
re 15,edge-list,24483500,rev-edge-list,24196500,vertex-pull,15397400,vertex-push,19927700,vertex-push-warp,97448700
re 05,edge-list,547534,rev-edge-list,540217,vertex-pull,562452,vertex-push,567598,vertex-push-warp,2958210
rw 50,edge-list,89521100,rev-edge-list,88913000,vertex-pull,48753800,vertex-push,59952700,vertex-push-warp,309262000
rw 30,edge-list,60324200,rev-edge-list,59562200,vertex-pull,39707200,vertex-push,47419700,vertex-push-warp,252674000
rw 15,edge-list,24644000,rev-edge-list,24252100,vertex-pull,19678400,vertex-push,23211400,vertex-push-warp,123791000
rw 05,edge-list,9442300,rev-edge-list,9327090,vertex-pull,10006100,vertex-push,10440600,vertex-push-warp,53525500
,,,,,,,,,,
flickr-links.edges,1,,2,,3,,4,,5,
graph,edge-list,716597000,rev-edge-list,708277000,vertex-pull,86915300,vertex-push,160249000,vertex-push-warp,324711000
ff 50,edge-list,233248000,rev-edge-list,230850000,vertex-pull,48005400,vertex-push,105487000,vertex-push-warp,72574400
ff 30,edge-list,102608000,rev-edge-list,101549000,vertex-pull,43667200,vertex-push,75460600,vertex-push-warp,36474200
ff 15,edge-list,31854400,rev-edge-list,31566000,vertex-pull,27234600,vertex-push,54462600,vertex-push-warp,18221600
ff 05,edge-list,3746110,rev-edge-list,3713420,vertex-pull,10909400,vertex-push,24964000,vertex-push-warp,7050510
re 50,edge-list,177820000,rev-edge-list,176475000,vertex-pull,31077500,vertex-push,49035300,vertex-push-warp,147075000
re 30,edge-list,10093600,rev-edge-list,9924790,vertex-pull,6815350,vertex-push,2258920,vertex-push-warp,12332500
re 15,edge-list,32512900,rev-edge-list,32041400,vertex-pull,11311700,vertex-push,14811500,vertex-push-warp,64733900
re 05,edge-list,6132970,rev-edge-list,6112830,vertex-pull,3607290,vertex-push,4541220,vertex-push-warp,19934100
rw 50,edge-list,120536000,rev-edge-list,119606000,vertex-pull,50129800,vertex-push,52590500,vertex-push-warp,219964000
rw 30,edge-list,55302400,rev-edge-list,54685400,vertex-pull,22122100,vertex-push,27891000,vertex-push-warp,125885000
rw 15,edge-list,25733400,rev-edge-list,25126600,vertex-pull,12265000,vertex-push,15361200,vertex-push-warp,71595100
rw 05,edge-list,8607960,rev-edge-list,8499180,vertex-pull,5231020,vertex-push,6285100,vertex-push-warp,27905300
,,,,,,,,,,
flixster.edges,1,,2,,3,,4,,5,
graph,edge-list,122892000,rev-edge-list,121450000,vertex-pull,34179200,vertex-push,45878700,vertex-push-warp,165274000
ff 50,edge-list,54516200,rev-edge-list,54061100,vertex-pull,15396000,vertex-push,24578100,vertex-push-warp,85067000
ff 30,edge-list,27088400,rev-edge-list,26800600,vertex-pull,8039780,vertex-push,12389800,vertex-push-warp,50322400
ff 15,edge-list,11153300,rev-edge-list,11024800,vertex-pull,4331820,vertex-push,6068830,vertex-push-warp,25890500
ff 05,edge-list,2531400,rev-edge-list,2488970,vertex-pull,1663160,vertex-push,3211160,vertex-push-warp,7507790
re 50,edge-list,105337000,rev-edge-list,104871000,vertex-pull,31820600,vertex-push,46846400,vertex-push-warp,202600000
re 30,edge-list,65117600,rev-edge-list,64728200,vertex-pull,24113000,vertex-push,33340700,vertex-push-warp,157484000
re 15,edge-list,25435000,rev-edge-list,25115400,vertex-pull,12742400,vertex-push,16812800,vertex-push-warp,80550900
re 05,edge-list,803141,rev-edge-list,799685,vertex-pull,570257,vertex-push,634100,vertex-push-warp,3312340
rw 50,edge-list,99698300,rev-edge-list,99344400,vertex-pull,30858200,vertex-push,46771600,vertex-push-warp,189214000
rw 30,edge-list,59875500,rev-edge-list,59505800,vertex-pull,20978000,vertex-push,30406000,vertex-push-warp,131880000
rw 15,edge-list,36756300,rev-edge-list,36248900,vertex-pull,14841200,vertex-push,20182300,vertex-push-warp,95637200
rw 05,edge-list,1154980,rev-edge-list,1138420,vertex-pull,608648,vertex-push,633326,vertex-push-warp,3317730
,,,,,,,,,,
foldoc.edges,1,,2,,3,,4,,5,
graph,edge-list,3119490,rev-edge-list,3008190,vertex-pull,1400930,vertex-push,1391160,vertex-push-warp,3241500
ff 50,edge-list,378257,rev-edge-list,413671,vertex-pull,537750,vertex-push,653347,vertex-push-warp,1540520
ff 30,edge-list,276265,rev-edge-list,308408,vertex-pull,387938,vertex-push,564904,vertex-push-warp,1179760
ff 15,edge-list,265462,rev-edge-list,297270,vertex-pull,320935,vertex-push,529349,vertex-push-warp,1164570
ff 05,edge-list,210246,rev-edge-list,238267,vertex-pull,224333,vertex-push,379267,vertex-push-warp,886335
re 50,edge-list,236742,rev-edge-list,226273,vertex-pull,361944,vertex-push,221587,vertex-push-warp,659239
re 30,edge-list,116186,rev-edge-list,112819,vertex-pull,129576,vertex-push,109885,vertex-push-warp,312519
re 15,edge-list,171165,rev-edge-list,165623,vertex-pull,177273,vertex-push,158634,vertex-push-warp,431321
re 05,edge-list,115337,rev-edge-list,112317,vertex-pull,113379,vertex-push,108969,vertex-push-warp,284353
rw 50,edge-list,1555540,rev-edge-list,1532890,vertex-pull,1648360,vertex-push,1672270,vertex-push-warp,4934360
rw 30,edge-list,1530120,rev-edge-list,1506520,vertex-pull,1605780,vertex-push,1611850,vertex-push-warp,4599700
rw 15,edge-list,114133,rev-edge-list,120480,vertex-pull,136514,vertex-push,108979,vertex-push-warp,288010
rw 05,edge-list,115728,rev-edge-list,113587,vertex-pull,115135,vertex-push,108475,vertex-push-warp,285610
,,,,,,,,,,
hyves.edges,1,,2,,3,,4,,5,
graph,edge-list,69225300,rev-edge-list,68953900,vertex-pull,76921500,vertex-push,142942000,vertex-push-warp,143622000
ff 50,edge-list,23830200,rev-edge-list,23759800,vertex-pull,50956000,vertex-push,79187800,vertex-push-warp,56102300
ff 30,edge-list,14081000,rev-edge-list,13997700,vertex-pull,45014300,vertex-push,83495200,vertex-push-warp,34552900
ff 15,edge-list,5845440,rev-edge-list,5789990,vertex-pull,41693800,vertex-push,79985000,vertex-push-warp,14675100
ff 05,edge-list,2148520,rev-edge-list,2120900,vertex-pull,13536700,vertex-push,27014600,vertex-push-warp,4334600
re 50,edge-list,55270800,rev-edge-list,55275700,vertex-pull,64732600,vertex-push,67428400,vertex-push-warp,163213000
re 30,edge-list,41124700,rev-edge-list,40976200,vertex-pull,40914900,vertex-push,42235600,vertex-push-warp,152189000
re 15,edge-list,1221600,rev-edge-list,1222080,vertex-pull,4018800,vertex-push,985402,vertex-push-warp,5275490
re 05,edge-list,566568,rev-edge-list,563491,vertex-pull,1775500,vertex-push,527723,vertex-push-warp,2697120
rw 50,edge-list,45141000,rev-edge-list,45203900,vertex-pull,60971700,vertex-push,74668300,vertex-push-warp,123059000
rw 30,edge-list,30962000,rev-edge-list,30815400,vertex-pull,29685400,vertex-push,37260400,vertex-push-warp,96865800
rw 15,edge-list,23016400,rev-edge-list,22826300,vertex-pull,20736400,vertex-push,23213600,vertex-push-warp,77865900
rw 05,edge-list,11803900,rev-edge-list,11625900,vertex-pull,13565400,vertex-push,11392800,vertex-push-warp,40972300
,,,,,,,,,,
libimseti.edges,1,,2,,3,,4,,5,
graph,edge-list,213689000,rev-edge-list,211842000,vertex-pull,50165400,vertex-push,195253000,vertex-push-warp,25954200
ff 50,edge-list,9462580,rev-edge-list,9440770,vertex-pull,3366060,vertex-push,55073200,vertex-push-warp,6878380
ff 30,edge-list,2022290,rev-edge-list,2034980,vertex-pull,1075340,vertex-push,42801800,vertex-push-warp,4450650
ff 15,edge-list,707936,rev-edge-list,719887,vertex-pull,442984,vertex-push,33722600,vertex-push-warp,3002890
ff 05,edge-list,301015,rev-edge-list,300475,vertex-pull,304927,vertex-push,4148360,vertex-push-warp,1499920
re 50,edge-list,1247440,rev-edge-list,1247590,vertex-pull,1532500,vertex-push,830364,vertex-push-warp,4349390
re 30,edge-list,585051,rev-edge-list,543561,vertex-pull,671693,vertex-push,535656,vertex-push-warp,2635410
re 15,edge-list,168283,rev-edge-list,164527,vertex-pull,250586,vertex-push,170199,vertex-push-warp,885290
re 05,edge-list,112981,rev-edge-list,121423,vertex-pull,138423,vertex-push,117010,vertex-push-warp,387672
rw 50,edge-list,5924270,rev-edge-list,6012880,vertex-pull,5993890,vertex-push,4338770,vertex-push-warp,17745900
rw 30,edge-list,3611300,rev-edge-list,3623280,vertex-pull,3385340,vertex-push,3238610,vertex-push-warp,12538000
rw 15,edge-list,1849890,rev-edge-list,1760390,vertex-pull,2573080,vertex-push,2043190,vertex-push-warp,8427680
rw 05,edge-list,1824280,rev-edge-list,1856210,vertex-pull,2257070,vertex-push,2120080,vertex-push-warp,6601200
,,,,,,,,,,
linux.edges,1,,2,,3,,4,,5,
graph,edge-list,3895110,rev-edge-list,3795310,vertex-pull,17088000,vertex-push,1236880,vertex-push-warp,3933720
ff 50,edge-list,1878020,rev-edge-list,1797260,vertex-pull,7364710,vertex-push,1106890,vertex-push-warp,2835950
ff 30,edge-list,745591,rev-edge-list,780367,vertex-pull,2732430,vertex-push,907426,vertex-push-warp,2084210
ff 15,edge-list,696293,rev-edge-list,690603,vertex-pull,1919960,vertex-push,1075990,vertex-push-warp,2253440
ff 05,edge-list,577815,rev-edge-list,569221,vertex-pull,971865,vertex-push,928790,vertex-push-warp,2033640
re 50,edge-list,980432,rev-edge-list,883266,vertex-pull,11443800,vertex-push,814537,vertex-push-warp,2993370
re 30,edge-list,191405,rev-edge-list,170845,vertex-pull,1199480,vertex-push,173859,vertex-push-warp,573271
re 15,edge-list,125575,rev-edge-list,110774,vertex-pull,393257,vertex-push,113061,vertex-push-warp,330030
re 05,edge-list,123855,rev-edge-list,109695,vertex-pull,186669,vertex-push,108735,vertex-push-warp,303219
rw 50,edge-list,652182,rev-edge-list,623043,vertex-pull,2632770,vertex-push,1006950,vertex-push-warp,2469110
rw 30,edge-list,561818,rev-edge-list,530881,vertex-pull,1728170,vertex-push,926058,vertex-push-warp,2123580
rw 15,edge-list,716015,rev-edge-list,658876,vertex-pull,1679030,vertex-push,1064940,vertex-push-warp,2341080
rw 05,edge-list,708116,rev-edge-list,636585,vertex-pull,1088430,vertex-push,788196,vertex-push-warp,2078490
,,,,,,,,,,
livemocha.edges,1,,2,,3,,4,,5,
graph,edge-list,34394800,rev-edge-list,34101200,vertex-pull,5973330,vertex-push,15638200,vertex-push-warp,8454870
ff 50,edge-list,2243010,rev-edge-list,2267300,vertex-pull,2275940,vertex-push,7262880,vertex-push-warp,3848910
ff 30,edge-list,993551,rev-edge-list,999275,vertex-pull,1700520,vertex-push,6456340,vertex-push-warp,2548080
ff 15,edge-list,376720,rev-edge-list,361819,vertex-pull,1822460,vertex-push,5718200,vertex-push-warp,1910900
ff 05,edge-list,190984,rev-edge-list,182482,vertex-pull,178246,vertex-push,2549870,vertex-push-warp,996245
re 50,edge-list,4546830,rev-edge-list,4551480,vertex-pull,1884110,vertex-push,2309660,vertex-push-warp,7867920
re 30,edge-list,3092490,rev-edge-list,3066370,vertex-pull,1585850,vertex-push,1845580,vertex-push-warp,7209680
re 15,edge-list,485996,rev-edge-list,450475,vertex-pull,458825,vertex-push,369464,vertex-push-warp,1325670
re 05,edge-list,126624,rev-edge-list,114692,vertex-pull,124363,vertex-push,113259,vertex-push-warp,319164
rw 50,edge-list,4936160,rev-edge-list,4900750,vertex-pull,2343300,vertex-push,2807140,vertex-push-warp,7903140
rw 30,edge-list,3751900,rev-edge-list,3725940,vertex-pull,1661000,vertex-push,2188230,vertex-push-warp,6903630
rw 15,edge-list,2337430,rev-edge-list,2334520,vertex-pull,1880570,vertex-push,1878730,vertex-push-warp,5650290
rw 05,edge-list,2231840,rev-edge-list,2250480,vertex-pull,2126140,vertex-push,2196220,vertex-push-warp,5919270
,,,,,,,,,,
loc-brightkite_edges.edges,1,,2,,3,,4,,5,
graph,edge-list,8433870,rev-edge-list,8418180,vertex-pull,3066330,vertex-push,6467870,vertex-push-warp,9931990
ff 50,edge-list,2105810,rev-edge-list,2104760,vertex-pull,1364140,vertex-push,4256820,vertex-push-warp,2766010
ff 30,edge-list,801612,rev-edge-list,793569,vertex-pull,1035890,vertex-push,3567270,vertex-push-warp,1551320
ff 15,edge-list,400343,rev-edge-list,400728,vertex-pull,858841,vertex-push,3142160,vertex-push-warp,1376510
ff 05,edge-list,195726,rev-edge-list,198177,vertex-pull,190207,vertex-push,1902490,vertex-push-warp,834167
re 50,edge-list,2759710,rev-edge-list,2761690,vertex-pull,1830430,vertex-push,2334310,vertex-push-warp,5694420
re 30,edge-list,1797540,rev-edge-list,1792080,vertex-pull,1629080,vertex-push,1771180,vertex-push-warp,4589810
re 15,edge-list,1262240,rev-edge-list,1254640,vertex-pull,1376150,vertex-push,1459150,vertex-push-warp,3468210
re 05,edge-list,184240,rev-edge-list,183428,vertex-pull,191580,vertex-push,163594,vertex-push-warp,439178
rw 50,edge-list,3494320,rev-edge-list,3493210,vertex-pull,1607680,vertex-push,2541680,vertex-push-warp,5380640
rw 30,edge-list,1725010,rev-edge-list,1786240,vertex-pull,1542540,vertex-push,1877840,vertex-push-warp,4004130
rw 15,edge-list,1546790,rev-edge-list,1546330,vertex-pull,1764670,vertex-push,1751710,vertex-push-warp,4209800
rw 05,edge-list,1582960,rev-edge-list,1590650,vertex-pull,1722600,vertex-push,1763710,vertex-push-warp,4426890
,,,,,,,,,,
loc-gowalla_edges.edges,1,,2,,3,,4,,5,
graph,edge-list,30435200,rev-edge-list,30420300,vertex-pull,7553620,vertex-push,40410900,vertex-push-warp,25700800
