pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
ff 30,edge-list,22258400,struct-edge-list,21734600,vertex-pull,52965900,vertex-pull-nodiv,24556600,vertex-pull-warp,152330000,vertex-pull-warp-nodiv,118847000,vertex-push,36229400,vertex-push-warp,81947200
ff 15,edge-list,9755790,struct-edge-list,9552170,vertex-pull,31360600,vertex-pull-nodiv,14354200,vertex-pull-warp,72494700,vertex-pull-warp-nodiv,58250600,vertex-push,20558300,vertex-push-warp,38971800
ff 05,edge-list,3133970,struct-edge-list,2982300,vertex-pull,27223900,vertex-pull-nodiv,11610400,vertex-pull-warp,26500100,vertex-pull-warp-nodiv,20820500,vertex-push,16700400,vertex-push-warp,14278200
re 50,edge-list,45259000,struct-edge-list,44848800,vertex-pull,90607900,vertex-pull-nodiv,41082800,vertex-pull-warp,248030000,vertex-pull-warp-nodiv,195226000,vertex-push,59112000,vertex-push-warp,136294000
re 30,edge-list,21308300,struct-edge-list,21095600,vertex-pull,41447500,vertex-pull-nodiv,19107000,vertex-pull-warp,142564000,vertex-pull-warp-nodiv,115387000,vertex-push,26790200,vertex-push-warp,77081300
re 15,edge-list,8413380,struct-edge-list,8291770,vertex-pull,14852000,vertex-pull-nodiv,7196800,vertex-pull-warp,69248100,vertex-pull-warp-nodiv,57493200,vertex-push,9869390,vertex-push-warp,37409800
re 05,edge-list,2446880,struct-edge-list,2348550,vertex-pull,3461200,vertex-pull-nodiv,2001670,vertex-pull-warp,24431000,vertex-pull-warp-nodiv,20099400,vertex-push,2609480,vertex-push-warp,13260700
rw 50,edge-list,42624400,struct-edge-list,42249200,vertex-pull,100759000,vertex-pull-nodiv,43363700,vertex-pull-warp,244586000,vertex-pull-warp-nodiv,193953000,vertex-push,63497500,vertex-push-warp,134150000
rw 30,edge-list,20892600,struct-edge-list,20632200,vertex-pull,47832700,vertex-pull-nodiv,21062500,vertex-pull-warp,142049000,vertex-pull-warp-nodiv,115051000,vertex-push,30150300,vertex-push-warp,76890600
rw 15,edge-list,8786850,struct-edge-list,8571820,vertex-pull,18508900,vertex-pull-nodiv,8533770,vertex-pull-warp,69550000,vertex-pull-warp-nodiv,57383300,vertex-push,12042900,vertex-push-warp,37662000
rw 05,edge-list,2649370,struct-edge-list,2587300,vertex-pull,4351970,vertex-pull-nodiv,2349160,vertex-pull-warp,24417800,vertex-pull-warp-nodiv,20085600,vertex-push,3165960,vertex-push-warp,13340000
,,,,,,,,,,,,,,,,
foldoc.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,893797,struct-edge-list,872411,vertex-pull,19824800,vertex-pull-nodiv,7481460,vertex-pull-warp,6493230,vertex-pull-warp-nodiv,3915060,vertex-push,1999430,vertex-push-warp,1825210
ff 50,edge-list,439390,struct-edge-list,449083,vertex-pull,4093180,vertex-pull-nodiv,1706730,vertex-pull-warp,2798350,vertex-pull-warp-nodiv,2291520,vertex-push,1402740,vertex-push-warp,1635130
ff 30,edge-list,407896,struct-edge-list,407148,vertex-pull,2904900,vertex-pull-nodiv,1291340,vertex-pull-warp,2523040,vertex-pull-warp-nodiv,2163650,vertex-push,1272430,vertex-push-warp,1607780
ff 15,edge-list,388235,struct-edge-list,391372,vertex-pull,1583870,vertex-pull-nodiv,816715,vertex-pull-warp,2283940,vertex-pull-warp-nodiv,2035720,vertex-push,1181320,vertex-push-warp,1596900
ff 05,edge-list,392432,struct-edge-list,399304,vertex-pull,1040540,vertex-pull-nodiv,615856,vertex-pull-warp,2168540,vertex-pull-warp-nodiv,1973720,vertex-push,862476,vertex-push-warp,1566490
re 50,edge-list,400123,struct-edge-list,406864,vertex-pull,1348800,vertex-pull-nodiv,739114,vertex-pull-warp,2305820,vertex-pull-warp-nodiv,2084670,vertex-push,451231,vertex-push-warp,1587100
re 30,edge-list,398913,struct-edge-list,406486,vertex-pull,633484,vertex-pull-nodiv,482855,vertex-pull-warp,2116780,vertex-pull-warp-nodiv,1987750,vertex-push,429753,vertex-push-warp,1566990
re 15,edge-list,393472,struct-edge-list,389374,vertex-pull,537802,vertex-pull-nodiv,445642,vertex-pull-warp,1964350,vertex-pull-warp-nodiv,1899940,vertex-push,421860,vertex-push-warp,1542490
re 05,edge-list,382269,struct-edge-list,397681,vertex-pull,452611,vertex-pull-nodiv,424629,vertex-pull-warp,1728740,vertex-pull-warp-nodiv,1787310,vertex-push,396570,vertex-push-warp,1528670
rw 50,edge-list,525177,struct-edge-list,433754,vertex-pull,1657990,vertex-pull-nodiv,849934,vertex-pull-warp,2380480,vertex-pull-warp-nodiv,2125740,vertex-push,717809,vertex-push-warp,1580930
rw 30,edge-list,399997,struct-edge-list,400068,vertex-pull,1001780,vertex-pull-nodiv,612265,vertex-pull-warp,2262210,vertex-pull-warp-nodiv,2055500,vertex-push,600237,vertex-push-warp,1547310
rw 15,edge-list,389657,struct-edge-list,408317,vertex-pull,747701,vertex-pull-nodiv,530516,vertex-pull-warp,2191950,vertex-pull-warp-nodiv,2006340,vertex-push,513352,vertex-push-warp,1520080
rw 05,edge-list,395913,struct-edge-list,392818,vertex-pull,475216,vertex-pull-nodiv,424992,vertex-pull-warp,2129540,vertex-pull-warp-nodiv,1968360,vertex-push,440748,vertex-push-warp,1508070
,,,,,,,,,,,,,,,,
hyves.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,38928500,struct-edge-list,38295500,vertex-pull,787676000,vertex-pull-nodiv,280652000,vertex-pull-warp,280066000,vertex-pull-warp-nodiv,218795000,vertex-push,399213000,vertex-push-warp,151172000
ff 50,edge-list,18475000,struct-edge-list,18157100,vertex-pull,555087000,vertex-pull-nodiv,196245000,vertex-pull-warp,141081000,vertex-pull-warp-nodiv,110881000,vertex-push,278713000,vertex-push-warp,75441900
ff 30,edge-list,11833500,struct-edge-list,11580800,vertex-pull,539291000,vertex-pull-nodiv,190665000,vertex-pull-warp,87119400,vertex-pull-warp-nodiv,68109800,vertex-push,269536000,vertex-push-warp,46380300
ff 15,edge-list,6925900,struct-edge-list,6786720,vertex-pull,543299000,vertex-pull-nodiv,192452000,vertex-pull-warp,45187600,vertex-pull-warp-nodiv,35164500,vertex-push,272165000,vertex-push-warp,23817400
ff 05,edge-list,2689980,struct-edge-list,2582850,vertex-pull,328405000,vertex-pull-nodiv,115825000,vertex-pull-warp,22256800,vertex-pull-warp-nodiv,13207700,vertex-push,163393000,vertex-push-warp,11396700
re 50,edge-list,17469900,struct-edge-list,17281300,vertex-pull,290084000,vertex-pull-nodiv,105388000,vertex-pull-warp,130101000,vertex-pull-warp-nodiv,107050000,vertex-push,145102000,vertex-push-warp,70307800
re 30,edge-list,8454800,struct-edge-list,8274310,vertex-pull,133339000,vertex-pull-nodiv,48406100,vertex-pull-warp,77164300,vertex-pull-warp-nodiv,64349800,vertex-push,66535700,vertex-push-warp,41649100
re 15,edge-list,3664460,struct-edge-list,3519960,vertex-pull,50624800,vertex-pull-nodiv,17897200,vertex-pull-warp,38301600,vertex-pull-warp-nodiv,32197400,vertex-push,24856000,vertex-push-warp,20671900
re 05,edge-list,1333400,struct-edge-list,1236100,vertex-pull,13235900,vertex-pull-nodiv,5063090,vertex-pull-warp,13748200,vertex-pull-warp-nodiv,11378400,vertex-push,6953410,vertex-push-warp,7538860
rw 50,edge-list,16274100,struct-edge-list,16067500,vertex-pull,364488000,vertex-pull-nodiv,134956000,vertex-pull-warp,130608000,vertex-pull-warp-nodiv,106721000,vertex-push,183600000,vertex-push-warp,70776700
rw 30,edge-list,8459840,struct-edge-list,8248060,vertex-pull,184609000,vertex-pull-nodiv,66271000,vertex-pull-warp,77166600,vertex-pull-warp-nodiv,64004600,vertex-push,92292500,vertex-push-warp,41585200
rw 15,edge-list,3851680,struct-edge-list,3720600,vertex-pull,79807300,vertex-pull-nodiv,28425600,vertex-pull-warp,38445700,vertex-pull-warp-nodiv,32135400,vertex-push,39628600,vertex-push-warp,20689800
rw 05,edge-list,1465790,struct-edge-list,1358330,vertex-pull,22852800,vertex-pull-nodiv,8364910,vertex-pull-warp,13799000,vertex-pull-warp-nodiv,11383500,vertex-push,11654800,vertex-push-warp,7528360
,,,,,,,,,,,,,,,,
libimseti.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,74454600,struct-edge-list,71803500,vertex-pull,1102710000,vertex-pull-nodiv,428077000,vertex-pull-warp,282013000,vertex-pull-warp-nodiv,113668000,vertex-push,591194000,vertex-push-warp,104949000
ff 50,edge-list,7303030,struct-edge-list,7021210,vertex-pull,60533800,vertex-pull-nodiv,23392800,vertex-pull-warp,30721000,vertex-pull-warp-nodiv,21498100,vertex-push,185451000,vertex-push-warp,19531100
ff 30,edge-list,1961170,struct-edge-list,1843870,vertex-pull,12011500,vertex-pull-nodiv,4904820,vertex-pull-warp,14666000,vertex-pull-warp-nodiv,11407700,vertex-push,183313000,vertex-push-warp,10441000
ff 15,edge-list,840878,struct-edge-list,729675,vertex-pull,3604850,vertex-pull-nodiv,1673740,vertex-pull-warp,6667350,vertex-pull-warp-nodiv,5980900,vertex-push,181108000,vertex-push-warp,11132900
ff 05,edge-list,464261,struct-edge-list,450653,vertex-pull,1963690,vertex-pull-nodiv,976237,vertex-pull-warp,2686370,vertex-pull-warp-nodiv,2292460,vertex-push,17605200,vertex-push-warp,4241430
re 50,edge-list,2400290,struct-edge-list,2290390,vertex-pull,12135900,vertex-pull-nodiv,4953100,vertex-pull-warp,18522100,vertex-pull-warp-nodiv,16307200,vertex-push,6580230,vertex-push-warp,12306000
re 30,edge-list,1342340,struct-edge-list,1240160,vertex-pull,4669720,vertex-pull-nodiv,2110200,vertex-pull-warp,10763600,vertex-pull-warp-nodiv,9789520,vertex-push,2683190,vertex-push-warp,7444950
re 15,edge-list,738617,struct-edge-list,625372,vertex-pull,2035890,vertex-pull-nodiv,1097730,vertex-pull-warp,4887870,vertex-pull-warp-nodiv,4806430,vertex-push,1133220,vertex-push-warp,3340440
re 05,edge-list,492092,struct-edge-list,430844,vertex-pull,814024,vertex-pull-nodiv,532000,vertex-pull-warp,2277620,vertex-pull-warp-nodiv,2111190,vertex-push,628415,vertex-push-warp,1650890
rw 50,edge-list,2736500,struct-edge-list,2603830,vertex-pull,31326100,vertex-pull-nodiv,11689900,vertex-pull-warp,18573200,vertex-pull-warp-nodiv,16618300,vertex-push,8010190,vertex-push-warp,12444900
rw 30,edge-list,1534250,struct-edge-list,1437270,vertex-pull,13946400,vertex-pull-nodiv,5417760,vertex-pull-warp,10623600,vertex-pull-warp-nodiv,9783060,vertex-push,4569500,vertex-push-warp,7439340
rw 15,edge-list,864285,struct-edge-list,778659,vertex-pull,5445890,vertex-pull-nodiv,2329120,vertex-pull-warp,5501400,vertex-pull-warp-nodiv,5347610,vertex-push,2137360,vertex-push-warp,3357630
rw 05,edge-list,549945,struct-edge-list,447848,vertex-pull,1811900,vertex-pull-nodiv,873646,vertex-pull-warp,2618050,vertex-pull-warp-nodiv,2272180,vertex-push,828310,vertex-push-warp,1627720
,,,,,,,,,,,,,,,,
linux.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,1789730,struct-edge-list,1730620,vertex-pull,246970000,vertex-pull-nodiv,89253700,vertex-pull-warp,44897300,vertex-pull-warp-nodiv,21641900,vertex-push,4245040,vertex-push-warp,3707010
ff 50,edge-list,871187,struct-edge-list,792280,vertex-pull,60950900,vertex-pull-nodiv,22360800,vertex-pull-warp,14814900,vertex-pull-warp-nodiv,7512460,vertex-push,2563100,vertex-push-warp,1808240
ff 30,edge-list,696656,struct-edge-list,578310,vertex-pull,26527000,vertex-pull-nodiv,9945880,vertex-pull-warp,7928020,vertex-pull-warp-nodiv,4403110,vertex-push,1190220,vertex-push-warp,1665630
ff 15,edge-list,504127,struct-edge-list,465964,vertex-pull,14749600,vertex-pull-nodiv,5401450,vertex-pull-warp,4380100,vertex-pull-warp-nodiv,2889590,vertex-push,1199910,vertex-push-warp,1616890
ff 05,edge-list,487303,struct-edge-list,404693,vertex-pull,6633920,vertex-pull-nodiv,2566560,vertex-pull-warp,2820440,vertex-pull-warp-nodiv,2211210,vertex-push,1040620,vertex-push-warp,1576670
re 50,edge-list,674306,struct-edge-list,551403,vertex-pull,23454000,vertex-pull-nodiv,8737120,vertex-pull-warp,7277640,vertex-pull-warp-nodiv,4404300,vertex-push,740041,vertex-push-warp,1721920
re 30,edge-list,513325,struct-edge-list,438489,vertex-pull,9479950,vertex-pull-nodiv,3603180,vertex-pull-warp,3716840,vertex-pull-warp-nodiv,2632190,vertex-push,602716,vertex-push-warp,1615940
re 15,edge-list,516943,struct-edge-list,415623,vertex-pull,4362180,vertex-pull-nodiv,1824690,vertex-pull-warp,2946490,vertex-pull-warp-nodiv,2367170,vertex-push,461504,vertex-push-warp,1575190
re 05,edge-list,488076,struct-edge-list,404811,vertex-pull,1608520,vertex-pull-nodiv,837123,vertex-pull-warp,2076460,vertex-pull-warp-nodiv,1928460,vertex-push,415125,vertex-push-warp,1530310
rw 50,edge-list,635492,struct-edge-list,545906,vertex-pull,25261100,vertex-pull-nodiv,9347110,vertex-pull-warp,7236320,vertex-pull-warp-nodiv,4351760,vertex-push,1523470,vertex-push-warp,1790410
rw 30,edge-list,579789,struct-edge-list,462262,vertex-pull,15052600,vertex-pull-nodiv,5599210,vertex-pull-warp,4178070,vertex-pull-warp-nodiv,2847710,vertex-push,1297100,vertex-push-warp,1663350
rw 15,edge-list,496603,struct-edge-list,437283,vertex-pull,8956780,vertex-pull-nodiv,3444210,vertex-pull-warp,3376910,vertex-pull-warp-nodiv,2495940,vertex-push,1072350,vertex-push-warp,1585090
rw 05,edge-list,470947,struct-edge-list,392838,vertex-pull,3054780,vertex-pull-nodiv,1319570,vertex-pull-warp,2319000,vertex-pull-warp-nodiv,2042240,vertex-push,613646,vertex-push-warp,1524520
,,,,,,,,,,,,,,,,
livemocha.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,22365000,struct-edge-list,21674300,vertex-pull,99323700,vertex-pull-nodiv,40504300,vertex-pull-warp,57342400,vertex-pull-warp-nodiv,31042200,vertex-push,58129300,vertex-push-warp,31764300
ff 50,edge-list,2680630,struct-edge-list,2580220,vertex-pull,56402000,vertex-pull-nodiv,22371300,vertex-pull-warp,25358500,vertex-pull-warp-nodiv,12118900,vertex-push,33779400,vertex-push-warp,13439600
ff 30,edge-list,1265650,struct-edge-list,1155580,vertex-pull,47114900,vertex-pull-nodiv,17348400,vertex-pull-warp,12906400,vertex-pull-warp-nodiv,7425770,vertex-push,24685700,vertex-push-warp,6529040
ff 15,edge-list,917633,struct-edge-list,843658,vertex-pull,44863500,vertex-pull-nodiv,16691200,vertex-pull-warp,12669300,vertex-pull-warp-nodiv,6675060,vertex-push,23648900,vertex-push-warp,5861940
ff 05,edge-list,685398,struct-edge-list,598371,vertex-pull,32060900,vertex-pull-nodiv,11866900,vertex-pull-warp,7244670,vertex-pull-warp-nodiv,4176150,vertex-push,16806200,vertex-push-warp,3622760
re 50,edge-list,1935890,struct-edge-list,1804880,vertex-pull,5227820,vertex-pull-nodiv,2332050,vertex-pull-warp,11100600,vertex-pull-warp-nodiv,8860970,vertex-push,3135970,vertex-push-warp,6411260
re 30,edge-list,1002140,struct-edge-list,882767,vertex-pull,2124710,vertex-pull-nodiv,1173460,vertex-pull-warp,6457990,vertex-pull-warp-nodiv,5724880,vertex-push,1375160,vertex-push-warp,3283320
re 15,edge-list,598504,struct-edge-list,511504,vertex-pull,1108700,vertex-pull-nodiv,730384,vertex-pull-warp,3093640,vertex-pull-warp-nodiv,2673380,vertex-push,735159,vertex-push-warp,1740320
re 05,edge-list,497729,struct-edge-list,400980,vertex-pull,598124,vertex-pull-nodiv,484883,vertex-pull-warp,2293310,vertex-pull-warp-nodiv,2079220,vertex-push,491659,vertex-push-warp,1543970
rw 50,edge-list,2024190,struct-edge-list,1930820,vertex-pull,8044350,vertex-pull-nodiv,3277110,vertex-pull-warp,11252700,vertex-pull-warp-nodiv,8946230,vertex-push,4504690,vertex-push-warp,6456360
rw 30,edge-list,1070340,struct-edge-list,980144,vertex-pull,3743940,vertex-pull-nodiv,1728900,vertex-pull-warp,6509290,vertex-pull-warp-nodiv,5746570,vertex-push,2186290,vertex-push-warp,3299360
rw 15,edge-list,683018,struct-edge-list,596751,vertex-pull,1804970,vertex-pull-nodiv,915880,vertex-pull-warp,3111960,vertex-pull-warp-nodiv,2673260,vertex-push,1120620,vertex-push-warp,1755050
rw 05,edge-list,500362,struct-edge-list,405734,vertex-pull,748465,vertex-pull-nodiv,522209,vertex-pull-warp,2282270,vertex-pull-warp-nodiv,2084570,vertex-push,568933,vertex-push-warp,1543290
,,,,,,,,,,,,,,,,
loc-brightkite_edges.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,2694770,struct-edge-list,2540540,vertex-pull,32886500,vertex-pull-nodiv,12750800,vertex-pull-warp,14199000,vertex-pull-warp-nodiv,10398300,vertex-push,17706100,vertex-push-warp,7761860
ff 50,edge-list,1498630,struct-edge-list,1385860,vertex-pull,26467700,vertex-pull-nodiv,10156700,vertex-pull-warp,8236690,vertex-pull-warp-nodiv,6212220,vertex-push,14333600,vertex-push-warp,4476050
ff 30,edge-list,940487,struct-edge-list,826479,vertex-pull,23148000,vertex-pull-nodiv,8674170,vertex-pull-warp,6826820,vertex-pull-warp-nodiv,4328320,vertex-push,12236900,vertex-push-warp,3463000
ff 15,edge-list,703383,struct-edge-list,583977,vertex-pull,21730200,vertex-pull-nodiv,8089000,vertex-pull-warp,5551440,vertex-pull-warp-nodiv,3472560,vertex-push,11392000,vertex-push-warp,3062950
ff 05,edge-list,584995,struct-edge-list,493119,vertex-pull,21182800,vertex-pull-nodiv,7850810,vertex-pull-warp,4526860,vertex-pull-warp-nodiv,2975140,vertex-push,10912400,vertex-push-warp,2509130
re 50,edge-list,1076980,struct-edge-list,956274,vertex-pull,6417880,vertex-pull-nodiv,2579860,vertex-pull-warp,6095730,vertex-pull-warp-nodiv,4859400,vertex-push,3521840,vertex-push-warp,3509920
re 30,edge-list,690577,struct-edge-list,618067,vertex-pull,2990070,vertex-pull-nodiv,1338650,vertex-pull-warp,3388970,vertex-pull-warp-nodiv,2864910,vertex-push,1709860,vertex-push-warp,1885840
re 15,edge-list,487277,struct-edge-list,435721,vertex-pull,1457290,vertex-pull-nodiv,792750,vertex-pull-warp,2435470,vertex-pull-warp-nodiv,2195500,vertex-push,928383,vertex-push-warp,1629730
re 05,edge-list,470088,struct-edge-list,406888,vertex-pull,660138,vertex-pull-nodiv,486192,vertex-pull-warp,2217950,vertex-pull-warp-nodiv,2029870,vertex-push,536183,vertex-push-warp,1527660
rw 50,edge-list,1067720,struct-edge-list,974506,vertex-pull,8607720,vertex-pull-nodiv,3367060,vertex-pull-warp,6005540,vertex-pull-warp-nodiv,4845530,vertex-push,4641520,vertex-push-warp,3621880
rw 30,edge-list,702621,struct-edge-list,618344,vertex-pull,4247970,vertex-pull-nodiv,1765180,vertex-pull-warp,3357080,vertex-pull-warp-nodiv,2862900,vertex-push,2335000,vertex-push-warp,1898650
rw 15,edge-list,499442,struct-edge-list,446017,vertex-pull,2387160,vertex-pull-nodiv,1098180,vertex-pull-warp,2502450,vertex-pull-warp-nodiv,2199530,vertex-push,1381160,vertex-push-warp,1647090
rw 05,edge-list,469164,struct-edge-list,404513,vertex-pull,1165310,vertex-pull-nodiv,661039,vertex-pull-warp,2221460,vertex-pull-warp-nodiv,2027490,vertex-push,782565,vertex-push-warp,1532260
,,,,,,,,,,,,,,,,
loc-gowalla_edges.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,10470500,struct-edge-list,10163300,vertex-pull,366915000,vertex-pull-nodiv,130433000,vertex-pull-warp,45418400,vertex-pull-warp-nodiv,33516100,vertex-push,183976000,vertex-push-warp,24671100
ff 50,edge-list,4961530,struct-edge-list,4764740,vertex-pull,272714000,vertex-pull-nodiv,96713900,vertex-pull-warp,24423400,vertex-pull-warp-nodiv,17859400,vertex-push,136120000,vertex-push-warp,13374400
ff 30,edge-list,2605190,struct-edge-list,2498980,vertex-pull,259881000,vertex-pull-nodiv,91971200,vertex-pull-warp,17163500,vertex-pull-warp-nodiv,11240200,vertex-push,129544000,vertex-push-warp,8575100
ff 15,edge-list,1339170,struct-edge-list,1246880,vertex-pull,249616000,vertex-pull-nodiv,86463500,vertex-pull-warp,16009900,vertex-pull-warp-nodiv,8444360,vertex-push,123069000,vertex-push-warp,7781780
ff 05,edge-list,732930,struct-edge-list,627543,vertex-pull,35238900,vertex-pull-nodiv,12705500,vertex-pull-warp,7090880,vertex-pull-warp-nodiv,4158200,vertex-push,18100200,vertex-push-warp,3622700
re 50,edge-list,2691150,struct-edge-list,2608380,vertex-pull,61644300,vertex-pull-nodiv,22592800,vertex-pull-warp,19969100,vertex-pull-warp-nodiv,15923700,vertex-push,31493300,vertex-push-warp,10954500
re 30,edge-list,1396990,struct-edge-list,1337070,vertex-pull,25687700,vertex-pull-nodiv,9424850,vertex-pull-warp,12957400,vertex-pull-warp-nodiv,9789620,vertex-push,13112300,vertex-push-warp,7158490
re 15,edge-list,826305,struct-edge-list,741975,vertex-pull,9214990,vertex-pull-nodiv,3528430,vertex-pull-warp,5939910,vertex-pull-warp-nodiv,4817020,vertex-push,4812710,vertex-push-warp,3415450
re 05,edge-list,456309,struct-edge-list,442113,vertex-pull,2838800,vertex-pull-nodiv,1262050,vertex-pull-warp,2577800,vertex-pull-warp-nodiv,2270340,vertex-push,1596650,vertex-push-warp,1665600
rw 50,edge-list,2774860,struct-edge-list,2655550,vertex-pull,69473200,vertex-pull-nodiv,24911300,vertex-pull-warp,19596100,vertex-pull-warp-nodiv,15887200,vertex-push,35050700,vertex-push-warp,10976900
rw 30,edge-list,1545960,struct-edge-list,1451060,vertex-pull,33402600,vertex-pull-nodiv,12229400,vertex-pull-warp,13008600,vertex-pull-warp-nodiv,9901910,vertex-push,16727500,vertex-push-warp,7231490
rw 15,edge-list,823260,struct-edge-list,802273,vertex-pull,14299100,vertex-pull-nodiv,5242710,vertex-pull-warp,6047040,vertex-pull-warp-nodiv,4850200,vertex-push,7278400,vertex-push-warp,3477860
rw 05,edge-list,539651,struct-edge-list,434687,vertex-pull,4417650,vertex-pull-nodiv,1790630,vertex-pull-warp,2653850,vertex-pull-warp-nodiv,2287420,vertex-push,2362980,vertex-push-warp,1683030
,,,,,,,,,,,,,,,,
moreno_bison.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,444616,struct-edge-list,394105,vertex-pull,945800,vertex-pull-nodiv,597661,vertex-pull-warp,1864960,vertex-pull-warp-nodiv,1720030,vertex-push,644618,vertex-push-warp,1334650
ff 50,edge-list,450529,struct-edge-list,408927,vertex-pull,394594,vertex-pull-nodiv,413842,vertex-pull-warp,1171440,vertex-pull-warp-nodiv,1146610,vertex-push,522212,vertex-push-warp,971845
ff 30,edge-list,428830,struct-edge-list,392730,vertex-pull,409625,vertex-pull-nodiv,409945,vertex-pull-warp,980390,vertex-pull-warp-nodiv,975111,vertex-push,490981,vertex-push-warp,858733
ff 15,edge-list,455186,struct-edge-list,395278,vertex-pull,411890,vertex-pull-nodiv,397627,vertex-pull-warp,767006,vertex-pull-warp-nodiv,815821,vertex-push,441934,vertex-push-warp,717399
ff 05,edge-list,439847,struct-edge-list,405824,vertex-pull,395480,vertex-pull-nodiv,399714,vertex-pull-warp,672407,vertex-pull-warp-nodiv,713920,vertex-push,406695,vertex-push-warp,666527
re 50,edge-list,417092,struct-edge-list,393322,vertex-pull,418128,vertex-pull-nodiv,421397,vertex-pull-warp,1085480,vertex-pull-warp-nodiv,1117540,vertex-push,407183,vertex-push-warp,960067
re 30,edge-list,417402,struct-edge-list,405043,vertex-pull,436484,vertex-pull-nodiv,405457,vertex-pull-warp,833926,vertex-pull-warp-nodiv,893198,vertex-push,421697,vertex-push-warp,805438
re 15,edge-list,443689,struct-edge-list,405358,vertex-pull,410721,vertex-pull-nodiv,397913,vertex-pull-warp,700762,vertex-pull-warp-nodiv,744566,vertex-push,489165,vertex-push-warp,683012
re 05,edge-list,424423,struct-edge-list,392190,vertex-pull,395035,vertex-pull-nodiv,410221,vertex-pull-warp,618263,vertex-pull-warp-nodiv,674367,vertex-push,395087,vertex-push-warp,621839
rw 50,edge-list,435174,struct-edge-list,407272,vertex-pull,443924,vertex-pull-nodiv,416651,vertex-pull-warp,1114870,vertex-pull-warp-nodiv,1120500,vertex-push,407130,vertex-push-warp,950022
rw 30,edge-list,413575,struct-edge-list,473685,vertex-pull,395216,vertex-pull-nodiv,411935,vertex-pull-warp,986329,vertex-pull-warp-nodiv,917813,vertex-push,397080,vertex-push-warp,802017
rw 15,edge-list,415006,struct-edge-list,405629,vertex-pull,412117,vertex-pull-nodiv,398446,vertex-pull-warp,718494,vertex-pull-warp-nodiv,762681,vertex-push,407342,vertex-push-warp,696542
rw 05,edge-list,436249,struct-edge-list,404435,vertex-pull,395424,vertex-pull-nodiv,476588,vertex-pull-warp,632197,vertex-pull-warp-nodiv,674248,vertex-push,395481,vertex-push-warp,703702
,,,,,,,,,,,,,,,,
munmun_twitterex_ut.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,24084500,struct-edge-list,23523600,vertex-pull,501254000,vertex-pull-nodiv,179403000,vertex-pull-warp,159029000,vertex-pull-warp-nodiv,118115000,vertex-push,253410000,vertex-push-warp,85764300
ff 50,edge-list,9688420,struct-edge-list,9450210,vertex-pull,255232000,vertex-pull-nodiv,90489700,vertex-pull-warp,73658700,vertex-pull-warp-nodiv,56795300,vertex-push,181937000,vertex-push-warp,44770100
ff 30,edge-list,6303300,struct-edge-list,6144300,vertex-pull,195827000,vertex-pull-nodiv,69543300,vertex-pull-warp,42520600,vertex-pull-warp-nodiv,33356000,vertex-push,167510000,vertex-push-warp,31729000
ff 15,edge-list,2077470,struct-edge-list,2029360,vertex-pull,190276000,vertex-pull-nodiv,67952600,vertex-pull-warp,22093400,vertex-pull-warp-nodiv,17729600,vertex-push,136066000,vertex-push-warp,12367200
ff 05,edge-list,855598,struct-edge-list,817167,vertex-pull,21158000,vertex-pull-nodiv,7840140,vertex-pull-warp,9076810,vertex-pull-warp-nodiv,6903560,vertex-push,133415000,vertex-push-warp,8339440
re 50,edge-list,6271770,struct-edge-list,6112560,vertex-pull,89959600,vertex-pull-nodiv,32646600,vertex-pull-warp,58368200,vertex-pull-warp-nodiv,50313400,vertex-push,43926800,vertex-push-warp,35661400
re 30,edge-list,3340260,struct-edge-list,3211700,vertex-pull,38947600,vertex-pull-nodiv,14348900,vertex-pull-warp,32925500,vertex-pull-warp-nodiv,29337400,vertex-push,19916700,vertex-push-warp,20972700
re 15,edge-list,1669640,struct-edge-list,1575540,vertex-pull,13545100,vertex-pull-nodiv,5379380,vertex-pull-warp,15901200,vertex-pull-warp-nodiv,14529900,vertex-push,7466960,vertex-push-warp,10578000
re 05,edge-list,772348,struct-edge-list,694076,vertex-pull,3409470,vertex-pull-nodiv,1574280,vertex-pull-warp,6186630,vertex-pull-warp-nodiv,5779200,vertex-push,1983220,vertex-push-warp,4479980
rw 50,edge-list,7068560,struct-edge-list,6870390,vertex-pull,107450000,vertex-pull-nodiv,38541600,vertex-pull-warp,61306900,vertex-pull-warp-nodiv,51616500,vertex-push,46482500,vertex-push-warp,35636000
rw 30,edge-list,3879240,struct-edge-list,3751160,vertex-pull,51307500,vertex-pull-nodiv,18464900,vertex-pull-warp,35626800,vertex-pull-warp-nodiv,30452700,vertex-push,22468800,vertex-push-warp,21089500
