bfs,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
re 15,edge-list,230216,rev-edge-list,248464,vertex-pull,1090720,vertex-push,166161,vertex-push-warp,715582
re 05,edge-list,149890,rev-edge-list,171252,vertex-pull,435371,vertex-push,163541,vertex-push-warp,337655
rw 50,edge-list,5024250,rev-edge-list,5455040,vertex-pull,20047800,vertex-push,4409330,vertex-push-warp,16929300
rw 30,edge-list,2260750,rev-edge-list,2433810,vertex-pull,10030800,vertex-push,2551420,vertex-push-warp,10225500
rw 15,edge-list,408120,rev-edge-list,419903,vertex-pull,4801530,vertex-push,391397,vertex-push-warp,1769080
rw 05,edge-list,151051,rev-edge-list,178693,vertex-pull,902703,vertex-push,149287,vertex-push-warp,336380
,,,,,,,,,,
dolphins.edges,1,,2,,3,,4,,5,
graph,edge-list,326945,rev-edge-list,385615,vertex-pull,371776,vertex-push,425057,vertex-push-warp,826193
ff 50,edge-list,195499,rev-edge-list,233836,vertex-pull,205647,vertex-push,239992,vertex-push-warp,490499
ff 30,edge-list,151478,rev-edge-list,175913,vertex-pull,145210,vertex-push,172195,vertex-push-warp,323987
ff 15,edge-list,152261,rev-edge-list,170929,vertex-pull,143457,vertex-push,182973,vertex-push-warp,265694
ff 05,edge-list,101497,rev-edge-list,113998,vertex-pull,99335,vertex-push,111718,vertex-push-warp,165954
re 50,edge-list,147255,rev-edge-list,166213,vertex-pull,157948,vertex-push,158875,vertex-push-warp,328598
re 30,edge-list,151422,rev-edge-list,166398,vertex-pull,153647,vertex-push,152169,vertex-push-warp,284619
re 15,edge-list,102864,rev-edge-list,118970,vertex-pull,102376,vertex-push,102529,vertex-push-warp,171640
re 05,edge-list,103495,rev-edge-list,119943,vertex-pull,103349,vertex-push,102832,vertex-push-warp,152869
rw 50,edge-list,330288,rev-edge-list,391475,vertex-pull,356142,vertex-push,366235,vertex-push-warp,778883
rw 30,edge-list,382791,rev-edge-list,427127,vertex-pull,387453,vertex-push,406446,vertex-push-warp,747867
rw 15,edge-list,105578,rev-edge-list,122257,vertex-pull,109763,vertex-push,107738,vertex-push-warp,168496
rw 05,edge-list,102113,rev-edge-list,117952,vertex-pull,104628,vertex-push,106083,vertex-push-warp,153472
,,,,,,,,,,
douban.edges,1,,2,,3,,4,,5,
graph,edge-list,5323430,rev-edge-list,5625920,vertex-pull,4560940,vertex-push,3477920,vertex-push-warp,9879140
ff 50,edge-list,2135700,rev-edge-list,2240460,vertex-pull,1539950,vertex-push,1974490,vertex-push-warp,3709950
ff 30,edge-list,1314550,rev-edge-list,1362630,vertex-pull,1116790,vertex-push,1726580,vertex-push-warp,2602930
ff 15,edge-list,736008,rev-edge-list,764322,vertex-pull,769509,vertex-push,1470700,vertex-push-warp,1473980
ff 05,edge-list,214733,rev-edge-list,235175,vertex-pull,390828,vertex-push,856228,vertex-push-warp,764380
re 50,edge-list,3827580,rev-edge-list,4204690,vertex-pull,3296300,vertex-push,1915250,vertex-push-warp,7338470
re 30,edge-list,2591740,rev-edge-list,2801280,vertex-pull,2626400,vertex-push,1623000,vertex-push-warp,6002750
re 15,edge-list,517543,rev-edge-list,524070,vertex-pull,610530,vertex-push,323141,vertex-push-warp,1141970
re 05,edge-list,100267,rev-edge-list,108570,vertex-pull,112359,vertex-push,105677,vertex-push-warp,227288
rw 50,edge-list,3367560,rev-edge-list,3540270,vertex-pull,2723900,vertex-push,1857840,vertex-push-warp,6404310
rw 30,edge-list,2459440,rev-edge-list,2575820,vertex-pull,2252660,vertex-push,1456580,vertex-push-warp,5093050
rw 15,edge-list,2091390,rev-edge-list,2031400,vertex-pull,1814720,vertex-push,1286540,vertex-push-warp,3931330
rw 05,edge-list,2254920,rev-edge-list,2207550,vertex-pull,2704260,vertex-push,2484940,vertex-push-warp,5053930
,,,,,,,,,,
ego-gplus.edges,1,,2,,3,,4,,5,
graph,edge-list,725964,rev-edge-list,680540,vertex-pull,683163,vertex-push,13381600,vertex-push-warp,2011420
ff 50,edge-list,432807,rev-edge-list,406405,vertex-pull,411611,vertex-push,9679190,vertex-push-warp,1333050
ff 30,edge-list,333414,rev-edge-list,303796,vertex-pull,313025,vertex-push,7253860,vertex-push-warp,1017830
ff 15,edge-list,211339,rev-edge-list,196797,vertex-pull,198522,vertex-push,3549350,vertex-push-warp,628464
ff 05,edge-list,222929,rev-edge-list,202439,vertex-pull,189116,vertex-push,1653720,vertex-push-warp,559816
re 50,edge-list,379980,rev-edge-list,362203,vertex-pull,385244,vertex-push,4455450,vertex-push-warp,1013270
re 30,edge-list,162592,rev-edge-list,154084,vertex-pull,174107,vertex-push,346780,vertex-push-warp,365519
re 15,edge-list,274217,rev-edge-list,242999,vertex-pull,249517,vertex-push,396829,vertex-push-warp,581325
re 05,edge-list,106789,rev-edge-list,111699,vertex-pull,106150,vertex-push,119801,vertex-push-warp,230787
rw 50,edge-list,226823,rev-edge-list,202954,vertex-pull,249840,vertex-push,999589,vertex-push-warp,531117
rw 30,edge-list,378276,rev-edge-list,351461,vertex-pull,372880,vertex-push,1361670,vertex-push-warp,949635
rw 15,edge-list,406450,rev-edge-list,388882,vertex-pull,405401,vertex-push,785708,vertex-push-warp,973549
rw 05,edge-list,112787,rev-edge-list,100354,vertex-pull,105256,vertex-push,119520,vertex-push-warp,232319
,,,,,,,,,,
ego-twitter.edges,1,,2,,3,,4,,5,
graph,edge-list,581873,rev-edge-list,559828,vertex-pull,748076,vertex-push,1121590,vertex-push-warp,1496180
ff 50,edge-list,357917,rev-edge-list,343611,vertex-pull,443213,vertex-push,827546,vertex-push-warp,884096
ff 30,edge-list,426172,rev-edge-list,398923,vertex-pull,465817,vertex-push,958565,vertex-push-warp,1000760
ff 15,edge-list,402394,rev-edge-list,384248,vertex-pull,460931,vertex-push,1098110,vertex-push-warp,1005030
ff 05,edge-list,578425,rev-edge-list,542675,vertex-pull,555651,vertex-push,1399990,vertex-push-warp,1397910
re 50,edge-list,204478,rev-edge-list,204928,vertex-pull,247924,vertex-push,297301,vertex-push-warp,491567
re 30,edge-list,174470,rev-edge-list,155362,vertex-pull,187624,vertex-push,177615,vertex-push-warp,336182
re 15,edge-list,158404,rev-edge-list,146970,vertex-pull,162915,vertex-push,163149,vertex-push-warp,318402
re 05,edge-list,104270,rev-edge-list,105127,vertex-pull,103829,vertex-push,100183,vertex-push-warp,225934
rw 50,edge-list,472310,rev-edge-list,396944,vertex-pull,532486,vertex-push,668495,vertex-push-warp,986120
rw 30,edge-list,301765,rev-edge-list,301828,vertex-pull,352004,vertex-push,384637,vertex-push-warp,681538
rw 15,edge-list,262405,rev-edge-list,241192,vertex-pull,264588,vertex-push,276035,vertex-push-warp,537775
rw 05,edge-list,109686,rev-edge-list,101883,vertex-pull,124299,vertex-push,99472,vertex-push-warp,223122
,,,,,,,,,,
elec.edges,1,,2,,3,,4,,5,
graph,edge-list,915074,rev-edge-list,962290,vertex-pull,1277040,vertex-push,3566430,vertex-push-warp,998414
ff 50,edge-list,561224,rev-edge-list,560167,vertex-pull,754997,vertex-push,2622160,vertex-push-warp,914499
ff 30,edge-list,300397,rev-edge-list,280046,vertex-pull,461719,vertex-push,1949560,vertex-push-warp,756082
ff 15,edge-list,208664,rev-edge-list,201873,vertex-pull,232597,vertex-push,799251,vertex-push-warp,553951
ff 05,edge-list,198958,rev-edge-list,201761,vertex-pull,204284,vertex-push,492680,vertex-push-warp,521521
re 50,edge-list,622657,rev-edge-list,551482,vertex-pull,768193,vertex-push,1120060,vertex-push-warp,1242010
re 30,edge-list,111903,rev-edge-list,105351,vertex-pull,134930,vertex-push,102295,vertex-push-warp,224957
re 15,edge-list,117376,rev-edge-list,101870,vertex-pull,112026,vertex-push,106437,vertex-push-warp,226807
re 05,edge-list,119544,rev-edge-list,106063,vertex-pull,103940,vertex-push,99665,vertex-push-warp,223029
rw 50,edge-list,1100950,rev-edge-list,1022500,vertex-pull,1440340,vertex-push,1233580,vertex-push-warp,2259830
rw 30,edge-list,1099080,rev-edge-list,963073,vertex-pull,1186580,vertex-push,1074040,vertex-push-warp,2193510
rw 15,edge-list,225357,rev-edge-list,199305,vertex-pull,226590,vertex-push,198137,vertex-push-warp,433782
rw 05,edge-list,117000,rev-edge-list,101255,vertex-pull,107949,vertex-push,102059,vertex-push-warp,223207
,,,,,,,,,,
enron.edges,1,,2,,3,,4,,5,
graph,edge-list,6373820,rev-edge-list,6753870,vertex-pull,8211410,vertex-push,10406800,vertex-push-warp,10990400
ff 50,edge-list,1927920,rev-edge-list,2074280,vertex-pull,1676760,vertex-push,7410250,vertex-push-warp,3625900
ff 30,edge-list,1092960,rev-edge-list,1116820,vertex-pull,962084,vertex-push,4519280,vertex-push-warp,1739870
ff 15,edge-list,556026,rev-edge-list,519766,vertex-pull,490078,vertex-push,5006640,vertex-push-warp,1201870
ff 05,edge-list,321688,rev-edge-list,304270,vertex-pull,359777,vertex-push,2518090,vertex-push-warp,1036810
re 50,edge-list,1726010,rev-edge-list,1839630,vertex-pull,2810010,vertex-push,4086800,vertex-push-warp,4073660
re 30,edge-list,832108,rev-edge-list,881500,vertex-pull,1395100,vertex-push,1839560,vertex-push-warp,2071680
re 15,edge-list,895839,rev-edge-list,917807,vertex-pull,1870480,vertex-push,1529820,vertex-push-warp,2000080
re 05,edge-list,174934,rev-edge-list,167310,vertex-pull,189963,vertex-push,147197,vertex-push-warp,321626
rw 50,edge-list,1571300,rev-edge-list,1668860,vertex-pull,4340310,vertex-push,4927900,vertex-push-warp,3744930
rw 30,edge-list,863704,rev-edge-list,942563,vertex-pull,9642770,vertex-push,2443140,vertex-push-warp,2296930
rw 15,edge-list,540264,rev-edge-list,559796,vertex-pull,2555900,vertex-push,1294940,vertex-push-warp,1362400
rw 05,edge-list,875467,rev-edge-list,878965,vertex-pull,2833380,vertex-push,1172220,vertex-push-warp,2029480
,,,,,,,,,,
facebook-wosn-links.edges,1,,2,,3,,4,,5,
graph,edge-list,19799800,rev-edge-list,21398000,vertex-pull,4826410,vertex-push,7457450,vertex-push-warp,6700590
ff 50,edge-list,1960920,rev-edge-list,2075140,vertex-pull,2208640,vertex-push,4617330,vertex-push-warp,2338990
ff 30,edge-list,878638,rev-edge-list,890169,vertex-pull,2018350,vertex-push,3474290,vertex-push-warp,1486510
ff 05,edge-list,205498,rev-edge-list,223866,vertex-pull,828923,vertex-push,2369380,vertex-push-warp,726032
re 50,edge-list,2814500,rev-edge-list,2948920,vertex-pull,2393130,vertex-push,1800440,vertex-push-warp,5644260
re 30,edge-list,2357000,rev-edge-list,2543330,vertex-pull,1751790,vertex-push,1767390,vertex-push-warp,3725660
re 15,edge-list,200078,rev-edge-list,204119,vertex-pull,238734,vertex-push,220018,vertex-push-warp,430620
re 05,edge-list,98874,rev-edge-list,101960,vertex-pull,111107,vertex-push,105081,vertex-push-warp,230051
rw 50,edge-list,2737570,rev-edge-list,2848910,vertex-pull,2485180,vertex-push,1720800,vertex-push-warp,5506020
rw 30,edge-list,2115950,rev-edge-list,2085770,vertex-pull,1487730,vertex-push,1521250,vertex-push-warp,3095650
rw 15,edge-list,2345390,rev-edge-list,2264490,vertex-pull,2342020,vertex-push,2358740,vertex-push-warp,4856640
rw 05,edge-list,1371170,rev-edge-list,1283270,vertex-pull,1461490,vertex-push,1285230,vertex-push-warp,2747890
,,,,,,,,,,
flickrEdges.edges,1,,2,,3,,4,,5,
graph,edge-list,35252400,rev-edge-list,37521700,vertex-pull,20622800,vertex-push,26064400,vertex-push-warp,9466960
ff 50,edge-list,20918100,rev-edge-list,22285300,vertex-pull,11830400,vertex-push,19414100,vertex-push-warp,6437440
ff 30,edge-list,10907400,rev-edge-list,11547400,vertex-pull,9105020,vertex-push,16148600,vertex-push-warp,4614620
ff 15,edge-list,8766070,rev-edge-list,9384420,vertex-pull,7708650,vertex-push,14060000,vertex-push-warp,3754960
ff 05,edge-list,2054550,rev-edge-list,2193550,vertex-pull,1686230,vertex-push,6062220,vertex-push-warp,2641810
re 50,edge-list,12722000,rev-edge-list,13818200,vertex-pull,8043040,vertex-push,5227280,vertex-push-warp,12420300
re 30,edge-list,2624320,rev-edge-list,2730020,vertex-pull,2728530,vertex-push,1486630,vertex-push-warp,4440330
re 15,edge-list,2376920,rev-edge-list,2303820,vertex-pull,2321440,vertex-push,1654660,vertex-push-warp,3322270
re 05,edge-list,165927,rev-edge-list,146285,vertex-pull,162458,vertex-push,153247,vertex-push-warp,321410
rw 50,edge-list,4513820,rev-edge-list,4560350,vertex-pull,6014030,vertex-push,4443870,vertex-push-warp,8629430
rw 30,edge-list,4485060,rev-edge-list,4293890,vertex-pull,9359180,vertex-push,4218930,vertex-push-warp,10675600
rw 15,edge-list,6738930,rev-edge-list,6360460,vertex-pull,9761080,vertex-push,4958660,vertex-push-warp,9452730
rw 05,edge-list,894893,rev-edge-list,881496,vertex-pull,1524650,vertex-push,769254,vertex-push-warp,1647690
,,,,,,,,,,
flickr-growth.edges,1,,2,,3,,4,,5,
graph,edge-list,530749000,rev-edge-list,579045000,vertex-pull,237440000,vertex-push,184292000,vertex-push-warp,271147000
ff 50,edge-list,128367000,rev-edge-list,139785000,vertex-pull,118261000,vertex-push,93412200,vertex-push-warp,70384300
ff 30,edge-list,55621400,rev-edge-list,60687400,vertex-pull,40837100,vertex-push,71478900,vertex-push-warp,34304500
ff 15,edge-list,16414600,rev-edge-list,17753000,vertex-pull,11006700,vertex-push,51715100,vertex-push-warp,16228100
ff 05,edge-list,2744460,rev-edge-list,2845120,vertex-pull,2113650,vertex-push,27419000,vertex-push-warp,7139460
re 50,edge-list,97636500,rev-edge-list,108669000,vertex-pull,68473700,vertex-push,46012600,vertex-push-warp,128319000
re 30,edge-list,6949970,rev-edge-list,7681220,vertex-pull,13846100,vertex-push,2275420,vertex-push-warp,13223100
re 15,edge-list,16397200,rev-edge-list,17906200,vertex-pull,21492800,vertex-push,11454600,vertex-push-warp,51293400
re 05,edge-list,342981,rev-edge-list,359031,vertex-pull,758014,vertex-push,331684,vertex-push-warp,1578120
rw 50,edge-list,61854600,rev-edge-list,66820700,vertex-pull,92592700,vertex-push,33815500,vertex-push-warp,174126000
rw 30,edge-list,40738400,rev-edge-list,43557100,vertex-pull,72093200,vertex-push,25556300,vertex-push-warp,138450000
rw 15,edge-list,16216400,rev-edge-list,17162100,vertex-pull,30053300,vertex-push,12237400,vertex-push-warp,64969400
rw 05,edge-list,7193270,rev-edge-list,7334680,vertex-pull,13054900,vertex-push,6151500,vertex-push-warp,29269500
,,,,,,,,,,
flickr-links.edges,1,,2,,3,,4,,5,
graph,edge-list,497531000,rev-edge-list,538602000,vertex-pull,191129000,vertex-push,144401000,vertex-push-warp,203242000
ff 50,edge-list,165525000,rev-edge-list,181146000,vertex-pull,117840000,vertex-push,105585000,vertex-push-warp,60262600
ff 30,edge-list,73259000,rev-edge-list,80043000,vertex-pull,52966200,vertex-push,83018200,vertex-push-warp,30139100
ff 15,edge-list,22522200,rev-edge-list,24164500,vertex-pull,31047500,vertex-push,56348100,vertex-push-warp,14861600
ff 05,edge-list,2494270,rev-edge-list,2604290,vertex-pull,11867400,vertex-push,24738800,vertex-push-warp,6353560
re 50,edge-list,125615000,rev-edge-list,140726000,vertex-pull,53267500,vertex-push,38791900,vertex-push-warp,89540100
re 30,edge-list,6858740,rev-edge-list,7700640,vertex-pull,9616590,vertex-push,1161670,vertex-push-warp,6635930
re 15,edge-list,22469400,rev-edge-list,24674100,vertex-pull,16081000,vertex-push,10007300,vertex-push-warp,36962700
re 05,edge-list,4360140,rev-edge-list,4603640,vertex-pull,5019930,vertex-push,3062740,vertex-push-warp,11845200
rw 50,edge-list,84361600,rev-edge-list,92666100,vertex-pull,87313700,vertex-push,36024500,vertex-push-warp,127576000
rw 30,edge-list,38545400,rev-edge-list,41345500,vertex-pull,38982100,vertex-push,17958100,vertex-push-warp,72958200
rw 15,edge-list,17656600,rev-edge-list,18313100,vertex-pull,19566800,vertex-push,10013600,vertex-push-warp,41196300
rw 05,edge-list,5916900,rev-edge-list,6042160,vertex-pull,7338820,vertex-push,4157980,vertex-push-warp,16534100
,,,,,,,,,,
flixster.edges,1,,2,,3,,4,,5,
graph,edge-list,88217200,rev-edge-list,94117800,vertex-pull,74169800,vertex-push,37306700,vertex-push-warp,107002000
ff 50,edge-list,39156500,rev-edge-list,41464300,vertex-pull,33205800,vertex-push,19922700,vertex-push-warp,56951100
ff 30,edge-list,19291800,rev-edge-list,20226200,vertex-pull,15625300,vertex-push,9829370,vertex-push-warp,32644000
ff 15,edge-list,7833430,rev-edge-list,8130670,vertex-pull,6415960,vertex-push,6413100,vertex-push-warp,15946700
ff 05,edge-list,1723290,rev-edge-list,1763540,vertex-pull,2263570,vertex-push,3658020,vertex-push-warp,4703910
re 50,edge-list,74890300,rev-edge-list,85986300,vertex-pull,57218800,vertex-push,30439100,vertex-push-warp,121072000
re 30,edge-list,45789900,rev-edge-list,52248400,vertex-pull,42259000,vertex-push,20281700,vertex-push-warp,91459600
re 15,edge-list,17713600,rev-edge-list,19735700,vertex-pull,20546100,vertex-push,10073800,vertex-push-warp,46322600
re 05,edge-list,532822,rev-edge-list,564563,vertex-pull,848341,vertex-push,351763,vertex-push-warp,1747500
rw 50,edge-list,70790700,rev-edge-list,78669900,vertex-pull,58242700,vertex-push,31363900,vertex-push-warp,113800000
rw 30,edge-list,42204400,rev-edge-list,46009800,vertex-pull,38815800,vertex-push,19668800,vertex-push-warp,78292400
rw 15,edge-list,25446000,rev-edge-list,27042100,vertex-pull,24819600,vertex-push,12154500,vertex-push-warp,54706600
rw 05,edge-list,736353,rev-edge-list,741495,vertex-pull,1014340,vertex-push,355351,vertex-push-warp,1757920
,,,,,,,,,,
foldoc.edges,1,,2,,3,,4,,5,
graph,edge-list,2116190,rev-edge-list,2156760,vertex-pull,1387880,vertex-push,1319740,vertex-push-warp,1796200
ff 50,edge-list,353760,rev-edge-list,302785,vertex-pull,519278,vertex-push,606827,vertex-push-warp,919454
ff 30,edge-list,289684,rev-edge-list,245198,vertex-pull,368895,vertex-push,569559,vertex-push-warp,738829
ff 15,edge-list,262482,rev-edge-list,287810,vertex-pull,302608,vertex-push,512857,vertex-push-warp,753800
ff 05,edge-list,227134,rev-edge-list,191948,vertex-pull,203333,vertex-push,357331,vertex-push-warp,579466
re 50,edge-list,222246,rev-edge-list,195742,vertex-pull,348671,vertex-push,195222,vertex-push-warp,419359
re 30,edge-list,115059,rev-edge-list,100652,vertex-pull,131640,vertex-push,102333,vertex-push-warp,215545
re 15,edge-list,167724,rev-edge-list,141694,vertex-pull,164523,vertex-push,147895,vertex-push-warp,330449
re 05,edge-list,117988,rev-edge-list,99361,vertex-pull,107099,vertex-push,98406,vertex-push-warp,221729
rw 50,edge-list,1305980,rev-edge-list,1222810,vertex-pull,1486820,vertex-push,1468520,vertex-push-warp,3049560
rw 30,edge-list,1344410,rev-edge-list,1249430,vertex-pull,1447790,vertex-push,1419180,vertex-push-warp,2995860
rw 15,edge-list,111435,rev-edge-list,97128,vertex-pull,127459,vertex-push,102473,vertex-push-warp,224460
rw 05,edge-list,112116,rev-edge-list,98402,vertex-pull,108583,vertex-push,99410,vertex-push-warp,226173
,,,,,,,,,,
hyves.edges,1,,2,,3,,4,,5,
graph,edge-list,48675800,rev-edge-list,51016400,vertex-pull,97680500,vertex-push,129403000,vertex-push-warp,87406500
ff 50,edge-list,16816100,rev-edge-list,17438800,vertex-pull,53184800,vertex-push,72752100,vertex-push-warp,35444600
ff 30,edge-list,9851860,rev-edge-list,10178300,vertex-pull,46052700,vertex-push,78803900,vertex-push-warp,21170400
ff 15,edge-list,4048030,rev-edge-list,4157000,vertex-pull,43000900,vertex-push,76704000,vertex-push-warp,9193800
ff 05,edge-list,1487520,rev-edge-list,1512350,vertex-pull,14108100,vertex-push,25915700,vertex-push-warp,3484650
re 50,edge-list,38768700,rev-edge-list,44280100,vertex-pull,77860700,vertex-push,54686000,vertex-push-warp,94677400
re 30,edge-list,28391300,rev-edge-list,31528300,vertex-pull,53042200,vertex-push,29552600,vertex-push-warp,83823500
re 15,edge-list,819505,rev-edge-list,857606,vertex-pull,3897800,vertex-push,519778,vertex-push-warp,2761560
re 05,edge-list,430209,rev-edge-list,421143,vertex-pull,1598220,vertex-push,336268,vertex-push-warp,1584910
rw 50,edge-list,31692900,rev-edge-list,34122800,vertex-pull,71277300,vertex-push,65567800,vertex-push-warp,73286500
rw 30,edge-list,21543300,rev-edge-list,22564000,vertex-pull,36769800,vertex-push,29523800,vertex-push-warp,55770800
rw 15,edge-list,15835400,rev-edge-list,16004300,vertex-pull,25643700,vertex-push,16823900,vertex-push-warp,43627800
rw 05,edge-list,8988150,rev-edge-list,8879180,vertex-pull,14842400,vertex-push,8280260,vertex-push-warp,25096900
,,,,,,,,,,
libimseti.edges,1,,2,,3,,4,,5,
graph,edge-list,149068000,rev-edge-list,167721000,vertex-pull,57758700,vertex-push,183563000,vertex-push-warp,22231600
ff 50,edge-list,6683750,rev-edge-list,7274770,vertex-pull,3937300,vertex-push,53469600,vertex-push-warp,5080500
ff 30,edge-list,1345640,rev-edge-list,1402040,vertex-pull,1133280,vertex-push,40936100,vertex-push-warp,3210280
ff 15,edge-list,475515,rev-edge-list,454807,vertex-pull,486643,vertex-push,32202200,vertex-push-warp,2474890
ff 05,edge-list,241608,rev-edge-list,210296,vertex-pull,284697,vertex-push,4356250,vertex-push-warp,1138160
re 50,edge-list,811696,rev-edge-list,864884,vertex-pull,1842460,vertex-push,494893,vertex-push-warp,2359840
re 30,edge-list,354523,rev-edge-list,374394,vertex-pull,819823,vertex-push,331291,vertex-push-warp,1354760
re 15,edge-list,128690,rev-edge-list,124440,vertex-pull,317142,vertex-push,164698,vertex-push-warp,551032
re 05,edge-list,107932,rev-edge-list,114341,vertex-pull,126464,vertex-push,100779,vertex-push-warp,216809
rw 50,edge-list,4022750,rev-edge-list,4463810,vertex-pull,6564690,vertex-push,3127090,vertex-push-warp,10143200
rw 30,edge-list,2439310,rev-edge-list,2607730,vertex-pull,3392440,vertex-push,2423910,vertex-push-warp,6797370
rw 15,edge-list,1491340,rev-edge-list,1682870,vertex-pull,2689890,vertex-push,1763140,vertex-push-warp,5270990
rw 05,edge-list,1630950,rev-edge-list,1583860,vertex-pull,2055600,vertex-push,1844830,vertex-push-warp,3625120
,,,,,,,,,,
linux.edges,1,,2,,3,,4,,5,
graph,edge-list,2452070,rev-edge-list,2587560,vertex-pull,18526000,vertex-push,1042880,vertex-push-warp,2774700
ff 50,edge-list,1232450,rev-edge-list,1269040,vertex-pull,7692510,vertex-push,1002200,vertex-push-warp,1465220
ff 30,edge-list,714045,rev-edge-list,766417,vertex-pull,2863970,vertex-push,833105,vertex-push-warp,1184060
ff 15,edge-list,551528,rev-edge-list,621282,vertex-pull,1944420,vertex-push,989504,vertex-push-warp,1390090
ff 05,edge-list,514855,rev-edge-list,561202,vertex-pull,959116,vertex-push,868444,vertex-push-warp,1295940
re 50,edge-list,743417,rev-edge-list,760823,vertex-pull,12531200,vertex-push,669306,vertex-push-warp,1480120
re 30,edge-list,145796,rev-edge-list,175954,vertex-pull,1258070,vertex-push,154076,vertex-push-warp,321418
re 15,edge-list,98427,rev-edge-list,117384,vertex-pull,429244,vertex-push,100217,vertex-push-warp,212095
re 05,edge-list,102921,rev-edge-list,113079,vertex-pull,184768,vertex-push,98004,vertex-push-warp,225193
rw 50,edge-list,505727,rev-edge-list,554747,vertex-pull,2676970,vertex-push,913025,vertex-push-warp,1270780
rw 30,edge-list,436127,rev-edge-list,487386,vertex-pull,1762220,vertex-push,858484,vertex-push-warp,1188530
rw 15,edge-list,558411,rev-edge-list,640397,vertex-pull,1679370,vertex-push,969338,vertex-push-warp,1454980
rw 05,edge-list,560858,rev-edge-list,643575,vertex-pull,1042550,vertex-push,716247,vertex-push-warp,1413180
,,,,,,,,,,
livemocha.edges,1,,2,,3,,4,,5,
graph,edge-list,24713300,rev-edge-list,26969300,vertex-pull,12718600,vertex-push,17265700,vertex-push-warp,7604840
ff 50,edge-list,1575300,rev-edge-list,1648900,vertex-pull,2916780,vertex-push,8222590,vertex-push-warp,3147910
ff 30,edge-list,607936,rev-edge-list,638232,vertex-pull,1979710,vertex-push,6670720,vertex-push-warp,2020430
ff 15,edge-list,340097,rev-edge-list,352027,vertex-pull,2073540,vertex-push,6037820,vertex-push-warp,1477650
ff 05,edge-list,158994,rev-edge-list,176603,vertex-pull,152944,vertex-push,2640580,vertex-push-warp,722360
re 50,edge-list,2981280,rev-edge-list,3276660,vertex-pull,1996370,vertex-push,1748360,vertex-push-warp,4664460
re 30,edge-list,1903280,rev-edge-list,1998980,vertex-pull,2080960,vertex-push,1562860,vertex-push-warp,4781010
re 15,edge-list,354586,rev-edge-list,342977,vertex-pull,429272,vertex-push,300925,vertex-push-warp,671503
re 05,edge-list,115591,rev-edge-list,107610,vertex-pull,114959,vertex-push,105168,vertex-push-warp,218039
rw 50,edge-list,3446120,rev-edge-list,3768300,vertex-pull,2449360,vertex-push,2263240,vertex-push-warp,4702170
rw 30,edge-list,2224670,rev-edge-list,2397950,vertex-pull,2035060,vertex-push,1984760,vertex-push-warp,4607070
rw 15,edge-list,2007680,rev-edge-list,2099460,vertex-pull,1687960,vertex-push,1609190,vertex-push-warp,2910820
rw 05,edge-list,1706910,rev-edge-list,1706580,vertex-pull,1933670,vertex-push,1932910,vertex-push-warp,3826070
,,,,,,,,,,
loc-brightkite_edges.edges,1,,2,,3,,4,,5,
graph,edge-list,5533580,rev-edge-list,5892530,vertex-pull,3352750,vertex-push,6149960,vertex-push-warp,5861920
ff 50,edge-list,1342470,rev-edge-list,1436480,vertex-pull,1443440,vertex-push,4292670,vertex-push-warp,1773810
ff 30,edge-list,585570,rev-edge-list,622756,vertex-pull,1032460,vertex-push,3435660,vertex-push-warp,1039350
ff 15,edge-list,338627,rev-edge-list,347712,vertex-pull,931664,vertex-push,3261740,vertex-push-warp,1011660
ff 05,edge-list,150203,rev-edge-list,160611,vertex-pull,178041,vertex-push,1902980,vertex-push-warp,585116
re 50,edge-list,2076720,rev-edge-list,2309200,vertex-pull,1871440,vertex-push,2144890,vertex-push-warp,3313810
re 30,edge-list,1539990,rev-edge-list,1689420,vertex-pull,1472060,vertex-push,1545670,vertex-push-warp,2366660
re 15,edge-list,889450,rev-edge-list,953667,vertex-pull,1267320,vertex-push,1300320,vertex-push-warp,2078600
re 05,edge-list,148691,rev-edge-list,154008,vertex-pull,176182,vertex-push,146627,vertex-push-warp,311871
rw 50,edge-list,2068480,rev-edge-list,2218740,vertex-pull,1651620,vertex-push,2327960,vertex-push-warp,3184220
rw 30,edge-list,1328460,rev-edge-list,1413740,vertex-pull,1433700,vertex-push,1668240,vertex-push-warp,2083600
rw 15,edge-list,1081640,rev-edge-list,1149380,vertex-pull,1643360,vertex-push,1553550,vertex-push-warp,2506900
rw 05,edge-list,1282690,rev-edge-list,1359150,vertex-pull,1578380,vertex-push,1570630,vertex-push-warp,3099080
,,,,,,,,,,
loc-gowalla_edges.edges,1,,2,,3,,4,,5,
graph,edge-list,20931100,rev-edge-list,22345800,vertex-pull,8943770,vertex-push,37611100,vertex-push-warp,15592600
ff 50,edge-list,3848890,rev-edge-list,4072450,vertex-pull,4028070,vertex-push,26711500,vertex-push-warp,4447160
ff 30,edge-list,1795860,rev-edge-list,1860870,vertex-pull,3464000,vertex-push,25134500,vertex-push-warp,3090280
ff 15,edge-list,446581,rev-edge-list,464899,vertex-pull,271391,vertex-push,19361600,vertex-push-warp,1544180
ff 05,edge-list,246123,rev-edge-list,253539,vertex-pull,174958,vertex-push,3500750,vertex-push-warp,745775
