bfs,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
ff 50,edge-list,3299220,rev-edge-list,3492420,vertex-pull,3559240,vertex-push,23888000,vertex-push-warp,3692200
ff 30,edge-list,1554640,rev-edge-list,1613610,vertex-pull,3052850,vertex-push,22563900,vertex-push-warp,2550100
ff 15,edge-list,435646,rev-edge-list,431100,vertex-pull,245143,vertex-push,17175800,vertex-push-warp,1379840
ff 05,edge-list,254684,rev-edge-list,232470,vertex-pull,158481,vertex-push,3185240,vertex-push-warp,691744
re 50,edge-list,7084580,rev-edge-list,7591540,vertex-pull,9817100,vertex-push,8888610,vertex-push-warp,13800700
re 30,edge-list,3257400,rev-edge-list,3471120,vertex-pull,6022780,vertex-push,4891770,vertex-push-warp,8186410
re 15,edge-list,1995200,rev-edge-list,2050820,vertex-pull,3654390,vertex-push,2563180,vertex-push-warp,4585470
re 05,edge-list,102660,rev-edge-list,101686,vertex-pull,274224,vertex-push,99378,vertex-push-warp,204014
rw 50,edge-list,5536340,rev-edge-list,5789950,vertex-pull,7325310,vertex-push,8360950,vertex-push-warp,9963700
rw 30,edge-list,4384800,rev-edge-list,4416600,vertex-pull,5211140,vertex-push,6028950,vertex-push-warp,8482050
rw 15,edge-list,3225230,rev-edge-list,3091710,vertex-pull,3358350,vertex-push,3665470,vertex-push-warp,5789540
rw 05,edge-list,1837790,rev-edge-list,1605530,vertex-pull,2245480,vertex-push,2408680,vertex-push-warp,3548320
,,,,,,,,,,
moreno_bison.edges,1,,2,,3,,4,,5,
graph,edge-list,152845,rev-edge-list,141866,vertex-pull,147949,vertex-push,212094,vertex-push-warp,320484
ff 50,edge-list,99083,rev-edge-list,104403,vertex-pull,96373,vertex-push,111012,vertex-push-warp,170869
ff 30,edge-list,98862,rev-edge-list,93107,vertex-pull,92659,vertex-push,108448,vertex-push-warp,160199
ff 15,edge-list,104664,rev-edge-list,97604,vertex-pull,91955,vertex-push,102259,vertex-push-warp,149961
ff 05,edge-list,105567,rev-edge-list,97648,vertex-pull,92241,vertex-push,99089,vertex-push-warp,144377
re 50,edge-list,192030,rev-edge-list,179653,vertex-pull,184609,vertex-push,187063,vertex-push-warp,314425
re 30,edge-list,98152,rev-edge-list,97653,vertex-pull,97603,vertex-push,99074,vertex-push-warp,152977
re 15,edge-list,104472,rev-edge-list,97150,vertex-pull,98782,vertex-push,98051,vertex-push-warp,144576
re 05,edge-list,104031,rev-edge-list,96806,vertex-pull,95613,vertex-push,97968,vertex-push-warp,140783
rw 50,edge-list,377738,rev-edge-list,362963,vertex-pull,368302,vertex-push,369493,vertex-push-warp,617584
rw 30,edge-list,151511,rev-edge-list,141091,vertex-pull,142831,vertex-push,136870,vertex-push-warp,222919
rw 15,edge-list,201018,rev-edge-list,179380,vertex-pull,182869,vertex-push,179493,vertex-push-warp,273362
rw 05,edge-list,104356,rev-edge-list,93141,vertex-pull,91894,vertex-push,94549,vertex-push-warp,136853
,,,,,,,,,,
munmun_twitterex_ut.edges,1,,2,,3,,4,,5,
graph,edge-list,38731900,rev-edge-list,41390400,vertex-pull,51464800,vertex-push,68560900,vertex-push-warp,51578400
ff 50,edge-list,8341610,rev-edge-list,8880520,vertex-pull,21665000,vertex-push,43875900,vertex-push-warp,15143000
ff 30,edge-list,5592880,rev-edge-list,5971920,vertex-pull,5185280,vertex-push,41489000,vertex-push-warp,9485020
ff 15,edge-list,1210160,rev-edge-list,1212690,vertex-pull,2999990,vertex-push,29814000,vertex-push-warp,3993120
ff 05,edge-list,382490,rev-edge-list,366257,vertex-pull,807022,vertex-push,18757300,vertex-push-warp,1842200
re 50,edge-list,9621470,rev-edge-list,10444400,vertex-pull,19995700,vertex-push,15591900,vertex-push-warp,30771700
re 30,edge-list,4804300,rev-edge-list,5145280,vertex-pull,9758160,vertex-push,6749190,vertex-push-warp,19544800
re 15,edge-list,3621310,rev-edge-list,3817130,vertex-pull,7848320,vertex-push,4712460,vertex-push-warp,15670100
re 05,edge-list,179974,rev-edge-list,191048,vertex-pull,437638,vertex-push,222135,vertex-push-warp,767292
rw 50,edge-list,11939900,rev-edge-list,12835800,vertex-pull,20233100,vertex-push,12755300,vertex-push-warp,32230200
rw 30,edge-list,7039160,rev-edge-list,7532780,vertex-pull,12365600,vertex-push,8006590,vertex-push-warp,21838400
rw 15,edge-list,4694700,rev-edge-list,4993870,vertex-pull,8597820,vertex-push,5139960,vertex-push-warp,15298900
rw 05,edge-list,3081110,rev-edge-list,3233110,vertex-pull,5115320,vertex-push,3301790,vertex-push-warp,9418700
,,,,,,,,,,
p2p-Gnutella31.edges,1,,2,,3,,4,,5,
graph,edge-list,4667040,rev-edge-list,5032450,vertex-pull,4374520,vertex-push,3662370,vertex-push-warp,11725900
ff 50,edge-list,1059650,rev-edge-list,1212560,vertex-pull,1066990,vertex-push,1362290,vertex-push-warp,2850620
ff 30,edge-list,661876,rev-edge-list,702042,vertex-pull,593857,vertex-push,869003,vertex-push-warp,1522130
ff 15,edge-list,412882,rev-edge-list,496738,vertex-pull,434523,vertex-push,683693,vertex-push-warp,1147010
ff 05,edge-list,372471,rev-edge-list,434472,vertex-pull,370568,vertex-push,563650,vertex-push-warp,965173
re 50,edge-list,242913,rev-edge-list,247982,vertex-pull,256219,vertex-push,231117,vertex-push-warp,622988
re 30,edge-list,104523,rev-edge-list,112007,vertex-pull,110594,vertex-push,107756,vertex-push-warp,230173
re 15,edge-list,159434,rev-edge-list,165438,vertex-pull,149297,vertex-push,143310,vertex-push-warp,302581
re 05,edge-list,111096,rev-edge-list,112563,vertex-pull,99017,vertex-push,102687,vertex-push-warp,193429
rw 50,edge-list,2998420,rev-edge-list,3191680,vertex-pull,3103730,vertex-push,2748940,vertex-push-warp,7544430
rw 30,edge-list,806429,rev-edge-list,840229,vertex-pull,819853,vertex-push,825329,vertex-push-warp,1797020
rw 15,edge-list,161012,rev-edge-list,161741,vertex-pull,154931,vertex-push,142262,vertex-push-warp,297884
rw 05,edge-list,151565,rev-edge-list,154256,vertex-pull,144640,vertex-push,148699,vertex-push-warp,289208
,,,,,,,,,,
petster-carnivore.edges,1,,2,,3,,4,,5,
graph,edge-list,284274000,rev-edge-list,301758000,vertex-pull,153008000,vertex-push,337779000,vertex-push-warp,107101000
ff 50,edge-list,53043700,rev-edge-list,57056300,vertex-pull,86804500,vertex-push,263297000,vertex-push-warp,54968900
ff 30,edge-list,49339700,rev-edge-list,53129900,vertex-pull,92192800,vertex-push,297652000,vertex-push-warp,40930500
ff 15,edge-list,7011300,rev-edge-list,7624030,vertex-pull,50425100,vertex-push,202811000,vertex-push-warp,30642700
ff 05,edge-list,349405,rev-edge-list,377184,vertex-pull,227269,vertex-push,49001200,vertex-push-warp,2347530
re 50,edge-list,23739700,rev-edge-list,26488500,vertex-pull,23179800,vertex-push,33149400,vertex-push-warp,34611100
re 30,edge-list,8919760,rev-edge-list,9780400,vertex-pull,13622900,vertex-push,13783800,vertex-push-warp,19284000
re 15,edge-list,2711300,rev-edge-list,2908060,vertex-pull,4939820,vertex-push,3949910,vertex-push-warp,7407720
re 05,edge-list,2897310,rev-edge-list,2816120,vertex-pull,5735870,vertex-push,2951710,vertex-push-warp,6982610
rw 50,edge-list,25573000,rev-edge-list,27835200,vertex-pull,27639400,vertex-push,28869400,vertex-push-warp,36966200
rw 30,edge-list,13594100,rev-edge-list,14413700,vertex-pull,15819700,vertex-push,16067500,vertex-push-warp,25302400
rw 15,edge-list,4375230,rev-edge-list,4503110,vertex-pull,9570460,vertex-push,3974830,vertex-push-warp,9232020
rw 05,edge-list,237558,rev-edge-list,218883,vertex-pull,449886,vertex-push,147838,vertex-push-warp,402738
,,,,,,,,,,
petster-friendships-cat.edges,1,,2,,3,,4,,5,
graph,edge-list,69287300,rev-edge-list,73852000,vertex-pull,55658600,vertex-push,264189000,vertex-push-warp,62331200
ff 50,edge-list,879724,rev-edge-list,915062,vertex-pull,448772,vertex-push,89238400,vertex-push-warp,7920170
ff 30,edge-list,486959,rev-edge-list,477311,vertex-pull,297917,vertex-push,51029200,vertex-push-warp,3574820
ff 15,edge-list,303035,rev-edge-list,269494,vertex-pull,157892,vertex-push,33524600,vertex-push-warp,1742530
ff 05,edge-list,181668,rev-edge-list,160521,vertex-pull,138264,vertex-push,11039500,vertex-push-warp,791206
re 50,edge-list,4275140,rev-edge-list,4615720,vertex-pull,7328560,vertex-push,11558700,vertex-push-warp,6508340
re 30,edge-list,1965120,rev-edge-list,2055940,vertex-pull,3515490,vertex-push,4836500,vertex-push-warp,3646120
re 15,edge-list,1324790,rev-edge-list,1282080,vertex-pull,2701440,vertex-push,3072640,vertex-push-warp,2045390
re 05,edge-list,1697030,rev-edge-list,1546740,vertex-pull,3628500,vertex-push,2931340,vertex-push-warp,3386600
rw 50,edge-list,4143040,rev-edge-list,4440610,vertex-pull,8484820,vertex-push,17790900,vertex-push-warp,5447440
rw 30,edge-list,2458180,rev-edge-list,2626950,vertex-pull,5284900,vertex-push,7425360,vertex-push-warp,3888400
rw 15,edge-list,1495670,rev-edge-list,1466630,vertex-pull,2758870,vertex-push,3548540,vertex-push-warp,2004190
rw 05,edge-list,172667,rev-edge-list,151506,vertex-pull,685795,vertex-push,142640,vertex-push-warp,300196
,,,,,,,,,,
petster-friendships-dog.edges,1,,2,,3,,4,,5,
graph,edge-list,124956000,rev-edge-list,133599000,vertex-pull,63762400,vertex-push,158578000,vertex-push-warp,39005500
ff 50,edge-list,8300500,rev-edge-list,8833930,vertex-pull,35558700,vertex-push,100408000,vertex-push-warp,14905000
ff 30,edge-list,3567520,rev-edge-list,3800720,vertex-pull,37476900,vertex-push,105849000,vertex-push-warp,18869700
ff 15,edge-list,1125700,rev-edge-list,1175190,vertex-pull,6325010,vertex-push,51638900,vertex-push-warp,6409920
ff 05,edge-list,275596,rev-edge-list,272157,vertex-pull,154213,vertex-push,29867000,vertex-push-warp,1709460
re 50,edge-list,1641500,rev-edge-list,1824140,vertex-pull,4846790,vertex-push,453291,vertex-push-warp,2307390
re 30,edge-list,5227870,rev-edge-list,5668080,vertex-pull,5698120,vertex-push,7642630,vertex-push-warp,11738700
re 15,edge-list,2881130,rev-edge-list,3068740,vertex-pull,3857920,vertex-push,2868060,vertex-push-warp,7667720
re 05,edge-list,552281,rev-edge-list,519492,vertex-pull,935598,vertex-push,355423,vertex-push-warp,814772
rw 50,edge-list,13779600,rev-edge-list,14999800,vertex-pull,19919200,vertex-push,17496000,vertex-push-warp,18536700
rw 30,edge-list,7597120,rev-edge-list,8072690,vertex-pull,7367020,vertex-push,7683980,vertex-push-warp,13433000
rw 15,edge-list,3904080,rev-edge-list,3980940,vertex-pull,4313320,vertex-push,4219580,vertex-push-warp,7967920
rw 05,edge-list,2133000,rev-edge-list,2115760,vertex-pull,2241760,vertex-push,2247580,vertex-push-warp,3322680
,,,,,,,,,,
prosper-loans.edges,1,,2,,3,,4,,5,
graph,edge-list,8992040,rev-edge-list,10008600,vertex-pull,7339060,vertex-push,343299,vertex-push-warp,1531170
ff 50,edge-list,1161850,rev-edge-list,1282830,vertex-pull,920088,vertex-push,164691,vertex-push-warp,534033
ff 30,edge-list,239118,rev-edge-list,233493,vertex-pull,213927,vertex-push,105577,vertex-push-warp,362679
ff 15,edge-list,175381,rev-edge-list,151504,vertex-pull,162418,vertex-push,149298,vertex-push-warp,313997
ff 05,edge-list,95081,rev-edge-list,96564,vertex-pull,99553,vertex-push,99785,vertex-push-warp,200836
re 50,edge-list,341962,rev-edge-list,352953,vertex-pull,412272,vertex-push,233222,vertex-push-warp,804444
re 30,edge-list,124353,rev-edge-list,121589,vertex-pull,171704,vertex-push,108383,vertex-push-warp,362176
re 15,edge-list,110012,rev-edge-list,112097,vertex-pull,105677,vertex-push,98723,vertex-push-warp,210414
re 05,edge-list,108243,rev-edge-list,107534,vertex-pull,100873,vertex-push,97506,vertex-push-warp,199536
rw 50,edge-list,172306,rev-edge-list,178539,vertex-pull,251900,vertex-push,162201,vertex-push-warp,531490
rw 30,edge-list,113357,rev-edge-list,119187,vertex-pull,176676,vertex-push,108151,vertex-push-warp,365460
rw 15,edge-list,108588,rev-edge-list,110118,vertex-pull,106933,vertex-push,98556,vertex-push-warp,209851
rw 05,edge-list,108533,rev-edge-list,103677,vertex-pull,101771,vertex-push,95672,vertex-push-warp,194274
,,,,,,,,,,
radoslaw_email.edges,1,,2,,3,,4,,5,
graph,edge-list,157288,rev-edge-list,152440,vertex-pull,153926,vertex-push,607381,vertex-push-warp,424331
ff 50,edge-list,107491,rev-edge-list,108064,vertex-pull,91374,vertex-push,227302,vertex-push-warp,223079
ff 30,edge-list,101770,rev-edge-list,108399,vertex-pull,91917,vertex-push,175837,vertex-push-warp,224824
ff 15,edge-list,101555,rev-edge-list,107511,vertex-pull,96092,vertex-push,132868,vertex-push-warp,208050
ff 05,edge-list,106614,rev-edge-list,105569,vertex-pull,95780,vertex-push,106406,vertex-push-warp,162842
re 50,edge-list,106620,rev-edge-list,106740,vertex-pull,110002,vertex-push,98379,vertex-push-warp,194833
re 30,edge-list,198877,rev-edge-list,206983,vertex-pull,190963,vertex-push,188177,vertex-push-warp,382942
re 15,edge-list,101335,rev-edge-list,107358,vertex-pull,101089,vertex-push,97273,vertex-push-warp,186486
re 05,edge-list,107065,rev-edge-list,105924,vertex-pull,99639,vertex-push,93699,vertex-push-warp,154300
rw 50,edge-list,477625,rev-edge-list,474719,vertex-pull,461793,vertex-push,478693,vertex-push-warp,1014270
rw 30,edge-list,641653,rev-edge-list,620662,vertex-pull,600592,vertex-push,593217,vertex-push-warp,1258210
rw 15,edge-list,291798,rev-edge-list,305900,vertex-pull,281237,vertex-push,275132,vertex-push-warp,554409
rw 05,edge-list,307900,rev-edge-list,292679,vertex-pull,267910,vertex-push,273555,vertex-push-warp,444122
,,,,,,,,,,
slashdot-threads.edges,1,,2,,3,,4,,5,
graph,edge-list,2002210,rev-edge-list,2136980,vertex-pull,7343630,vertex-push,1836220,vertex-push-warp,4459520
ff 50,edge-list,1385880,rev-edge-list,1410860,vertex-pull,3400960,vertex-push,1543980,vertex-push-warp,2448100
ff 30,edge-list,1130440,rev-edge-list,1135760,vertex-pull,2944620,vertex-push,1516140,vertex-push-warp,1588340
ff 15,edge-list,406012,rev-edge-list,364092,vertex-pull,814094,vertex-push,990592,vertex-push-warp,878880
ff 05,edge-list,390206,rev-edge-list,392772,vertex-pull,451990,vertex-push,1345760,vertex-push-warp,991229
re 50,edge-list,1165520,rev-edge-list,1150500,vertex-pull,2959660,vertex-push,1249460,vertex-push-warp,2754310
re 30,edge-list,1067130,rev-edge-list,972184,vertex-pull,2882590,vertex-push,1285160,vertex-push-warp,2277760
re 15,edge-list,104718,rev-edge-list,98336,vertex-pull,322076,vertex-push,95934,vertex-push-warp,202191
re 05,edge-list,111256,rev-edge-list,95787,vertex-pull,137422,vertex-push,99719,vertex-push-warp,194850
rw 50,edge-list,1143280,rev-edge-list,1271240,vertex-pull,4223540,vertex-push,1387700,vertex-push-warp,2780590
rw 30,edge-list,853710,rev-edge-list,783810,vertex-pull,2477620,vertex-push,1093260,vertex-push-warp,1786520
rw 15,edge-list,1106800,rev-edge-list,983268,vertex-pull,2402640,vertex-push,1248830,vertex-push-warp,2396030
rw 05,edge-list,510625,rev-edge-list,440144,vertex-pull,910403,vertex-push,433154,vertex-push-warp,937357
,,,,,,,,,,
slashdot-zoo.edges,1,,2,,3,,4,,5,
graph,edge-list,5244170,rev-edge-list,5724440,vertex-pull,7257540,vertex-push,3905220,vertex-push-warp,5905320
ff 50,edge-list,1420400,rev-edge-list,1551350,vertex-pull,2026320,vertex-push,1991230,vertex-push-warp,2117270
ff 30,edge-list,720545,rev-edge-list,703313,vertex-pull,1002760,vertex-push,1593240,vertex-push-warp,1472400
ff 15,edge-list,311590,rev-edge-list,280207,vertex-pull,517923,vertex-push,1321480,vertex-push-warp,837298
ff 05,edge-list,236356,rev-edge-list,225960,vertex-pull,273798,vertex-push,1204310,vertex-push-warp,652031
re 50,edge-list,2086190,rev-edge-list,2196100,vertex-pull,3396040,vertex-push,1714280,vertex-push-warp,4203930
re 30,edge-list,165832,rev-edge-list,174998,vertex-pull,418134,vertex-push,103587,vertex-push-warp,362530
re 15,edge-list,112406,rev-edge-list,107522,vertex-pull,213428,vertex-push,93761,vertex-push-warp,209137
re 05,edge-list,106745,rev-edge-list,107822,vertex-pull,128630,vertex-push,95168,vertex-push-warp,194188
rw 50,edge-list,1674620,rev-edge-list,1748110,vertex-pull,3170290,vertex-push,1901440,vertex-push-warp,4254020
rw 30,edge-list,162203,rev-edge-list,159505,vertex-pull,552870,vertex-push,102562,vertex-push-warp,360448
rw 15,edge-list,1269280,rev-edge-list,1189130,vertex-pull,2585610,vertex-push,1408400,vertex-push-warp,2663520
rw 05,edge-list,164942,rev-edge-list,151655,vertex-pull,239278,vertex-push,140191,vertex-push-warp,285807
,,,,,,,,,,
soc-Epinions1.edges,1,,2,,3,,4,,5,
graph,edge-list,5120990,rev-edge-list,5497840,vertex-pull,3688340,vertex-push,7670370,vertex-push-warp,5010010
ff 50,edge-list,2350320,rev-edge-list,2588240,vertex-pull,2011200,vertex-push,5304120,vertex-push-warp,2503890
ff 30,edge-list,1070430,rev-edge-list,1129940,vertex-pull,1050080,vertex-push,4667360,vertex-push-warp,1375800
ff 15,edge-list,461162,rev-edge-list,487476,vertex-pull,580276,vertex-push,3491220,vertex-push-warp,946634
ff 05,edge-list,237036,rev-edge-list,207852,vertex-pull,292641,vertex-push,2006480,vertex-push-warp,866372
re 50,edge-list,2019070,rev-edge-list,2190570,vertex-pull,2057400,vertex-push,2806600,vertex-push-warp,3956940
re 30,edge-list,1249320,rev-edge-list,1413260,vertex-pull,1366190,vertex-push,1705230,vertex-push-warp,2134240
re 15,edge-list,1014120,rev-edge-list,1055480,vertex-pull,1440880,vertex-push,1281260,vertex-push-warp,2246320
re 05,edge-list,103261,rev-edge-list,103140,vertex-pull,141831,vertex-push,90653,vertex-push-warp,197594
rw 50,edge-list,1747660,rev-edge-list,1831150,vertex-pull,1828170,vertex-push,2021980,vertex-push-warp,3430210
rw 30,edge-list,1180980,rev-edge-list,1258120,vertex-pull,1162080,vertex-push,1374360,vertex-push-warp,1966570
rw 15,edge-list,918619,rev-edge-list,863765,vertex-pull,1012300,vertex-push,1054070,vertex-push-warp,1818010
rw 05,edge-list,1050900,rev-edge-list,1009310,vertex-pull,992656,vertex-push,1014780,vertex-push-warp,2095930
,,,,,,,,,,
soc-pokec-relationships.edges,1,,2,,3,,4,,5,
graph,edge-list,364453000,rev-edge-list,415771000,vertex-pull,141721000,vertex-push,83735800,vertex-push-warp,140309000
ff 50,edge-list,32067500,rev-edge-list,34781800,vertex-pull,25559400,vertex-push,29062600,vertex-push-warp,37374100
ff 30,edge-list,9715240,rev-edge-list,10229300,vertex-pull,9109300,vertex-push,19711500,vertex-push-warp,18720000
ff 15,edge-list,3165300,rev-edge-list,3282620,vertex-pull,3885200,vertex-push,19382400,vertex-push-warp,9612750
ff 05,edge-list,1021310,rev-edge-list,1033160,vertex-pull,1225220,vertex-push,11197700,vertex-push-warp,3705900
re 50,edge-list,39327100,rev-edge-list,43620900,vertex-pull,67343800,vertex-push,31497800,vertex-push-warp,163840000
re 30,edge-list,858246,rev-edge-list,896113,vertex-pull,2138900,vertex-push,946908,vertex-push-warp,5187840
re 15,edge-list,403505,rev-edge-list,412485,vertex-pull,1020920,vertex-push,513908,vertex-push-warp,2624440
re 05,edge-list,184219,rev-edge-list,173682,vertex-pull,374950,vertex-push,223769,vertex-push-warp,1010190
rw 50,edge-list,46184200,rev-edge-list,51835300,vertex-pull,57899000,vertex-push,27546800,vertex-push-warp,145331000
rw 30,edge-list,1282210,rev-edge-list,1390910,vertex-pull,2363920,vertex-push,948118,vertex-push-warp,5187700
rw 15,edge-list,3080340,rev-edge-list,3312200,vertex-pull,5990800,vertex-push,2732390,vertex-push-warp,14364000
rw 05,edge-list,367522,rev-edge-list,377712,vertex-pull,586975,vertex-push,323214,vertex-push-warp,1504220
,,,,,,,,,,
topology.edges,1,,2,,3,,4,,5,
graph,edge-list,1787640,rev-edge-list,1896360,vertex-pull,4024470,vertex-push,7695640,vertex-push-warp,2879980
ff 50,edge-list,515226,rev-edge-list,520077,vertex-pull,2340950,vertex-push,4925800,vertex-push-warp,1297780
ff 30,edge-list,370961,rev-edge-list,386874,vertex-pull,2219700,vertex-push,4238290,vertex-push-warp,1164090
ff 15,edge-list,244609,rev-edge-list,264875,vertex-pull,2215280,vertex-push,4343530,vertex-push-warp,1141600
ff 05,edge-list,217832,rev-edge-list,216881,vertex-pull,1166530,vertex-push,2391130,vertex-push-warp,673490
re 50,edge-list,1123180,rev-edge-list,1130650,vertex-pull,2019750,vertex-push,3576480,vertex-push-warp,1752530
re 30,edge-list,673911,rev-edge-list,657576,vertex-pull,1364560,vertex-push,2068800,vertex-push-warp,1329070
re 15,edge-list,528124,rev-edge-list,499328,vertex-pull,861746,vertex-push,1243520,vertex-push-warp,1095250
re 05,edge-list,686951,rev-edge-list,654179,vertex-pull,909345,vertex-push,865821,vertex-push-warp,1276730
rw 50,edge-list,1122390,rev-edge-list,1133360,vertex-pull,2411810,vertex-push,4193630,vertex-push-warp,1512820
rw 30,edge-list,894697,rev-edge-list,878202,vertex-pull,1845970,vertex-push,2409030,vertex-push-warp,1387410
rw 15,edge-list,739777,rev-edge-list,681905,vertex-pull,1575150,vertex-push,1782380,vertex-push-warp,1522420
rw 05,edge-list,953616,rev-edge-list,909553,vertex-pull,1270500,vertex-push,1223320,vertex-push-warp,1917530
,,,,,,,,,,
trec-wt10g.edges,1,,2,,3,,4,,5,
graph,edge-list,715523000,rev-edge-list,722225000,vertex-pull,1258110000,vertex-push,412931000,vertex-push-warp,855874000
ff 50,edge-list,207267000,rev-edge-list,209767000,vertex-pull,378186000,vertex-push,259782000,vertex-push-warp,265984000
ff 30,edge-list,8792050,rev-edge-list,8872520,vertex-pull,23798900,vertex-push,1841050,vertex-push-warp,10234500
ff 15,edge-list,6211290,rev-edge-list,6294780,vertex-pull,28208100,vertex-push,1468060,vertex-push-warp,7833710
ff 05,edge-list,3023230,rev-edge-list,3084180,vertex-pull,9124060,vertex-push,89896200,vertex-push-warp,6706590
re 50,edge-list,2960710,rev-edge-list,3004700,vertex-pull,10326600,vertex-push,2233880,vertex-push-warp,12607100
re 30,edge-list,1387100,rev-edge-list,1412200,vertex-pull,4646950,vertex-push,1405310,vertex-push-warp,7681270
re 15,edge-list,426707,rev-edge-list,429674,vertex-pull,1291300,vertex-push,510505,vertex-push-warp,2620660
re 05,edge-list,185317,rev-edge-list,184044,vertex-pull,450889,vertex-push,227257,vertex-push-warp,991286
rw 50,edge-list,23352100,rev-edge-list,23630100,vertex-pull,98161000,vertex-push,19325700,vertex-push-warp,80451000
rw 30,edge-list,2668200,rev-edge-list,2683330,vertex-pull,10024100,vertex-push,1853350,vertex-push-warp,10240400
rw 15,edge-list,676994,rev-edge-list,676810,vertex-pull,2007440,vertex-push,502135,vertex-push-warp,2632290
rw 05,edge-list,797875,rev-edge-list,842305,vertex-pull,1806740,vertex-push,643701,vertex-push-warp,2984860
,,,,,,,,,,
web-NotreDame.edges,1,,2,,3,,4,,5,
graph,edge-list,68970400,rev-edge-list,69569000,vertex-pull,91621600,vertex-push,48349400,vertex-push-warp,93120700
ff 50,edge-list,18054200,rev-edge-list,18177000,vertex-pull,80838400,vertex-push,18699400,vertex-push-warp,25920400
ff 30,edge-list,2167370,rev-edge-list,2238760,vertex-pull,10806700,vertex-push,10404100,vertex-push-warp,6899990
ff 15,edge-list,922547,rev-edge-list,964642,vertex-pull,1502060,vertex-push,8405310,vertex-push-warp,3274560
ff 05,edge-list,442564,rev-edge-list,458096,vertex-pull,1680620,vertex-push,5261020,vertex-push-warp,1274530
re 50,edge-list,8599170,rev-edge-list,8517600,vertex-pull,69972500,vertex-push,4438990,vertex-push-warp,22218700
re 30,edge-list,1027520,rev-edge-list,985772,vertex-pull,5448590,vertex-push,780080,vertex-push-warp,3498310
re 15,edge-list,181373,rev-edge-list,182416,vertex-pull,897191,vertex-push,161767,vertex-push-warp,675868
re 05,edge-list,116735,rev-edge-list,112746,vertex-pull,220497,vertex-push,99749,vertex-push-warp,219316
rw 50,edge-list,14910300,rev-edge-list,14898600,vertex-pull,112630000,vertex-push,10737200,vertex-push-warp,33502300
rw 30,edge-list,4608380,rev-edge-list,4655640,vertex-pull,28317400,vertex-push,4366690,vertex-push-warp,14253000
rw 15,edge-list,1887410,rev-edge-list,1893920,vertex-pull,8105340,vertex-push,1532190,vertex-push-warp,5831820
rw 05,edge-list,717279,rev-edge-list,740996,vertex-pull,1800080,vertex-push,693150,vertex-push-warp,1562360
,,,,,,,,,,
wikiconflict.edges,1,,2,,3,,4,,5,
graph,edge-list,26151100,rev-edge-list,27722100,vertex-pull,14257600,vertex-push,59446600,vertex-push-warp,12203200
ff 50,edge-list,3061620,rev-edge-list,3259180,vertex-pull,9952590,vertex-push,41907000,vertex-push-warp,5568120
ff 30,edge-list,689671,rev-edge-list,759450,vertex-pull,332332,vertex-push,23259700,vertex-push-warp,2827340
ff 15,edge-list,360233,rev-edge-list,374267,vertex-pull,157810,vertex-push,15228900,vertex-push-warp,2019480
ff 05,edge-list,159645,rev-edge-list,178605,vertex-pull,138689,vertex-push,4865880,vertex-push-warp,751557
re 50,edge-list,4265360,rev-edge-list,4663200,vertex-pull,5202790,vertex-push,7325600,vertex-push-warp,3879010
re 30,edge-list,2039520,rev-edge-list,2230860,vertex-pull,2320310,vertex-push,2795050,vertex-push-warp,3565160
re 15,edge-list,1537170,rev-edge-list,1542780,vertex-pull,1913830,vertex-push,1658930,vertex-push-warp,2372120
re 05,edge-list,107940,rev-edge-list,99127,vertex-pull,162679,vertex-push,98195,vertex-push-warp,211494
rw 50,edge-list,3944060,rev-edge-list,4281940,vertex-pull,5781630,vertex-push,6129080,vertex-push-warp,4475110
rw 30,edge-list,498677,rev-edge-list,524440,vertex-pull,2199180,vertex-push,221831,vertex-push-warp,764027
rw 15,edge-list,1459640,rev-edge-list,1422440,vertex-pull,2009910,vertex-push,1941060,vertex-push-warp,2047280
rw 05,edge-list,115539,rev-edge-list,100521,vertex-pull,211649,vertex-push,97842,vertex-push-warp,208412
,,,,,,,,,,
wikipedia_link_de.edges,1,,2,,3,,4,,5,
graph,edge-list,1182060000,rev-edge-list,1306680000,vertex-pull,757223000,vertex-push,224231000,vertex-push-warp,341749000
ff 50,edge-list,125098000,rev-edge-list,136976000,vertex-pull,227063000,vertex-push,65469700,vertex-push-warp,74769600
ff 30,edge-list,34267500,rev-edge-list,36977900,vertex-pull,52995600,vertex-push,32746100,vertex-push-warp,41328800
ff 15,edge-list,9059570,rev-edge-list,9636280,vertex-pull,13157400,vertex-push,15285300,vertex-push-warp,16878900
ff 05,edge-list,2149760,rev-edge-list,2251900,vertex-pull,3405540,vertex-push,8488470,vertex-push-warp,5859310
re 50,edge-list,140398000,rev-edge-list,159479000,vertex-pull,214482000,vertex-push,64269800,vertex-push-warp,315813000
re 30,edge-list,2416730,rev-edge-list,2661780,vertex-pull,11664000,vertex-push,1783120,vertex-push-warp,10149500
re 15,edge-list,9182160,rev-edge-list,9778650,vertex-pull,41602300,vertex-push,10073000,vertex-push-warp,56734500
re 05,edge-list,286343,rev-edge-list,286927,vertex-pull,1032770,vertex-push,372344,vertex-push-warp,1816750
rw 50,edge-list,111039000,rev-edge-list,125782000,vertex-pull,165893000,vertex-push,49652100,vertex-push-warp,233200000
rw 30,edge-list,60686800,rev-edge-list,67895300,vertex-pull,84192900,vertex-push,34003100,vertex-push-warp,166190000
